;coefHML;coefSML;coefrmrf;const;pvalorHML;pvalorSML;pvalorconst;pvalorrmrf;r2
HPQ;-0,0006614864606379414;0,002159651270894898;0,01214139350610686;-0,0018975857044525324;0,29956535681670876;0,008902566258279303;0,08848736479032526;4,19953954719192e-128;0,3981771435595073
WY;0,00519425833089034;0,00010497466984383149;0,01163509561916402;-0,002814576701757038;2,745084242633013e-14;0,9042438316987713;0,017031571906731744;2,784650256760688e-109;0,36865912625886044
NVR;0,004323212091748276;0,00203618910079085;0,009109005366026619;0,0021513913207667247;8,741232345065195e-12;0,012211468417906194;0,049786259210479564;4,1033886205137397e-82;0,3057802676182796
CHD;-0,0014495645436391955;-0,0032425761841171894;0,004563935219842826;0,0016481652692034309;0,002173653247791783;1,274235569426408e-07;0,045718421230142164;2,2653111976694662e-40;0,13522533379662183
PHM;0,0078037348263063685;0,002406690017148338;0,01467882598739537;-0,00042440650056228054;2,0615323031317828e-22;0,018063259889988123;0,7572399179931324;3,801181200723396e-124;0,42390384107035006
BLDR;0,010547387209494859;0,011545572287180627;0,013246399697370246;-0,001121032244859585;4,108789321803412e-20;5,674686851698207e-15;0,5696773787918736;7,309646218790649e-57;0,29323012308364527
FITB;0,017121629637176755;-0,0005779645628235624;0,01425812284878559;-0,00334675970299883;9,788116351826376e-83;0,5874352962378635;0,02010979589141724;5,754271690232916e-110;0,48037271820090965
DOV;0,0043474844050695;0,00211781509496932;0,011172322702425743;-0,0008204044357172335;1,0829015727209478e-22;0,0001739321007081425;0,2802377798925125;2,669115881121561e-200;0,5689918105379574
GLW;-0,001046890563100605;0,004862102427931415;0,013188029374497518;-0,0024230428278161696;0,23194732330541468;1,8839972932668855e-05;0,11321088013448927;2,182965208591278e-87;0,30846671235129697
RJF;0,007108882304945055;0,0016986457301127148;0,014033705502925226;-0,0001619963720152616;1,3002576883643708e-38;0,01309619206339333;0,8607270533251463;1,064354169462716e-209;0,5927001528105449
TTWO;-0,004130021642331693;0,004033739868686644;0,0105309244484771;0,0005329387827990521;2,297975193403514e-05;0,0013636158400055882;0,7535541791406872;2,0364972921595947e-49;0,19612926624584126
BR;0,0006311721996622875;-0,00046543488212139343;0,006493816949494737;0,0005671341093577522;0,11819656372580067;0,372852010105432;0,4212936470333186;1,7980043173934287e-97;0,3086529703174612
NDAQ;0,0033239224568367325;0,0009963406141408023;0,009646801438000388;4,776837280840905e-05;1,1861159528668654e-06;0,25806795992490134;0,9679607235068066;9,042246495879865e-79;0,27851262379986075
STT;0,008568336002081223;-0,001285645505750417;0,012528949381981371;-0,0018861248100008462;1,1926105057154085e-41;0,10380725159067987;0,07720369881070366;8,359239794928757e-144;0,47947038534106623
WDC;0,0015450123791473577;0,0031354013411730467;0,014598176026715495;-0,0007289201553766559;0,12793535694566438;0,016981535403591142;0,6807523096690136;6,642882057313063e-81;0,2792953741956141
MTB;0,011371013064509074;0,0004038462453192837;0,009019986005582053;-0,0011770191744173862;3,963961928008634e-116;0,4833457573788392;0,1304444394128392;5,736447533343866e-141;0,5699411478691394
HPE;0,003198789077761943;0,0017376520888630785;0,003511807824553153;-0,0006907252693351951;3,1868199025341238e-15;0,0008220782939940927;0,3237483767655598;7,479350970467635e-34;0,17721626760144826
AWK;-0,000385259149399285;-0,0016784835601939831;0,00460829653609668;0,0005182752159289617;0,2850858155511577;0,00032735684482368096;0,4102046969157037;4,3255984699277194e-66;0,2102131803504732
IRM;0,0033558799640693443;0,00037184368995571995;0,008178317995712066;-3,816656990306913e-05;3,803112701404351e-09;0,6112157530315576;0,9691755384445426;1,4252540771230808e-81;0,28935487717874997
SBAC;-0,0020138371367030184;0,0011569001893824737;0,013952789970519058;-0,0002749444163281717;0,12463642763073453;0,4950061338494266;0,9043975444095734;6,790748198724269e-48;0,16715872984863156
GRMN;0,0020278632102279483;0,0038016675020975496;0,009225927845024112;0,0001531936726363531;0,0035424531669837243;2,448417564687082e-05;0,8994409530808792;1,2641036498098249e-70;0,26648862768368764
ALGN;-0,0007058521468781122;0,006813874986583257;0,012888938669215467;5,388388906607517e-06;0,5541575625041981;1,0890688627382682e-05;0,9979366600415747;3,676750327884269e-49;0,19775138815329518
DECK;0,002117679167313178;0,006536885831233079;0,010337746482143332;0,003378431140386319;0,03366713894081513;4,4542652336101637e-07;0,05229828925778023;8,645014396496356e-46;0,19569993540247876
DTE;0,0028266906198341334;-0,0022438892176548514;0,006096937363531883;-0,00013026799709499212;1,2084547113212441e-11;2,8534707050536827e-05;0,856720686068978;1,9997260046115132e-84;0,2944250588005122
STLD;0,006878940122397315;0,005526442433787433;0,013028370052974709;2,668721068798968e-05;1,0039520316360925e-16;1,9696628398418043e-07;0,9850764941446286;4,0989829163640675e-96;0,36653642507367534
ETR;0,0020990524512876922;-0,004563392078365008;0,0059076087317529655;-3,0490933144731286e-05;6,192584622943438e-06;4,6163491335388636e-14;0,9698882237895459;6,146628762482808e-66;0,23736506066181073
HUBB;0,0035183954053125757;0,0012624042342754497;0,01017059599716424;9,248631545265205e-05;2,909343967408527e-14;0,03302809903787263;0,907840031081334;1,8532731535090533e-162;0,4888498595491726
ULTA;0,004747246197026614;0,004358249146100112;0,00734217277572139;0,0005618319706300242;1,4749308448253922e-09;1,6465692917297527e-05;0,6797522699635354;1,5454179055900194e-38;0,1840010067588289
PTC;-0,0014590669699065045;0,007339601503318806;0,01319565303151837;-0,0012890227192703003;0,0712063088005891;3,5417068536901497e-12;0,3611655457355458;6,219480120774497e-100;0,36391442750665404
MOH;0,0004244646156980607;0,0013253466134022656;0,007178331774402674;0,0013139053114413798;0,614603085316265;0,22423569998993623;0,37218104225346704;3,711462114678938e-32;0,11778202358563761
CPAY;0,0013544294754122112;0,001205210245195195;0,0049038011858356136;0,0007039567187163664;0,002391452391536489;0,03649073496830711;0,3653016142749984;6,943707904867143e-51;0,19225959593523678
NTAP;-0,005988889522176377;0,007485304188514752;0,014592292024005074;-0,0017460422583308727;5,677262503579508e-10;2,047299905191544e-09;0,2970943698266222;6,182245738096874e-89;0,3394397294401471
AXON;0,003410311407650568;0,008495514902895903;0,01219635341272023;0,00260060394750219;0,0040688546025991;3,606018277042144e-08;0,20907314011583683;4,153306454373843e-45;0,19993485778713693
EQR;0,004773476865697761;0,001051402665479761;0,007335562799945632;-0,0008205287281834637;9,763413143340882e-20;0,11560771656226383;0,36298537259034913;3,83981499778365e-79;0,3103559004779245
IFF;0,00211692629392067;0,0005325041626087534;0,007653129153895276;-0,000896807238041449;1,2743360563278971e-05;0,39421089163786904;0,28798650465784886;4,918746741074508e-95;0,3186723457616345
APTV;0,002560576728438903;0,002929822939186176;0,005808765722980517;-0,00018219875006526522;4,906385102021398e-07;8,390375276783178e-06;0,8368039976340377;1,2356443310573802e-54;0,22975101004872167
BAX;-0,0003669109369147802;-0,003432649258270822;0,006082484363594856;-0,0004025431279752117;0,4887601625229743;6,240940438988704e-07;0,6636052146006836;1,0383242280966623e-54;0,177193268386443
GPC;0,0035581423065704342;-0,0008108557116381187;0,008674684510722524;-0,000303870996872539;1,3897761799060429e-18;0,11553699040364064;0,6621309583907511;1,349258033530501e-157;0,4741820666711032
CTRA;0,005876700002683925;0,000995757541504188;0,00890527248714814;0,0004560938253744933;2,1099471047189333e-13;0,3309892208221804;0,7415459309740082;8,80963709752739e-53;0,219768341221657
STE;0,00019409493420738494;0,0003817480034474966;0,008486501860968962;0,0009874380319510974;0,739382805233437;0,6129226880246833;0,33256168139038844;2,1583845167109588e-82;0,2709727544241576
BALL;0,001304425514586949;-0,0022685275343717537;0,008174893249993617;0,001125066865473695;0,010926585817866614;0,0006290049879546995;0,20832138779222426;2,37469077164102e-96;0,30264041544911224
ES;0,0011597576347295458;-0,0031628258063419006;0,005976884897130296;-0,0003055085405557533;0,007454854202064355;1,9651951791790643e-08;0,6860711294110183;1,9996348962215476e-75;0,24717679726027786
ILMN;-0,005618817771879732;0,004713980968217961;0,011960692460864475;-0,0002838553073430676;1,3180465584616163e-06;0,0016536355218482598;0,8882007163754415;1,57860922667496e-45;0,18625225220477815
INVH;0,00044196312400793334;-0,0005433156703667581;0,0033422109607515573;-0,00041554690539853277;0,18996503867577308;0,21280111902208645;0,48028632174119357;3,2271808149156625e-42;0,14400804873811557
BRO;0,0018156542887113494;-0,0010790360816998344;0,007480232324895944;0,0013935794882293006;0,00012277635230784854;0,07690934595526978;0,09065426447711969;2,4464289920495488e-95;0,30820345438079577
PPL;0,003270589911838186;-0,0032547273282753602;0,006698534911833112;-0,0006029709515723914;5,52920827093767e-11;4,1446321763685516e-07;0,48516584729570456;5,976210743295455e-73;0,26363936460767634
HBAN;0,01717884224293666;0,001694200707794751;0,01210060397347361;-0,003255071624288899;3,679810072659049e-108;0,06266458732445672;0,008124139930326648;6,731917987542951e-109;0,5180120723480779
WAT;-0,0021265442161626986;0,0016660996449080303;0,009686662957059373;0,0003817973563389025;0,0023708635290354096;0,0652709277597855;0,7542489718726078;5,43893695018354e-76;0,26139999301849826
FE;0,0019345855053326524;-0,004229982113555055;0,005919352838450532;-0,0007259231240519002;0,0001304557916477712;1,2491753740236504e-10;0,4097724592695381;6,350094004065752e-57;0,20410863843627725
ARE;0,005023116599281133;0,002681747875821903;0,008265875961141502;-0,0007158832461360984;4,5322316106404685e-20;0,00012277560867220863;0,44642360816196547;3,039690505735928e-90;0,34995982600979636
COO;0,0013691081285755154;0,0007405715547447752;0,008601659423599401;0,0009321305788477968;0,0367310129286482;0,38198738701838797;0,41511859870724255;3,345832899694659e-69;0,23847102285588984
TDY;0,0016750690072500206;0,003165169965538742;0,010401383523847115;0,0010708568911963654;0,015096459246527423;0,00039150229819654;0,3732034332287344;8,005901173591821e-88;0,30800399276653756
LVS;0,00951502628433883;0,005607989208069798;0,014158080424120376;-0,0028020205218484886;5,0758314637266456e-21;1,3761719844445756e-05;0,1065339898638603;1,4634992125996682e-79;0,32815734092934756
CBOE;-5,000210607315046e-05;-0,00041058858004724367;0,0027722592361021183;0,0007863882828515277;0,9004425387456186;0,4270727028313518;0,2600145206851065;2,9253906163552566e-22;0,0745733883486347
VLTO;8,264141104385464e-06;0,0002912110169296597;6,611810670228613e-05;-0,0002820077797047096;0,9139287816332169;0,0032833634167470185;0,034846069088665416;0,21779350116082408;0,010130626618060967
FSLR;0,00394272107761631;0,0034141309184795438;0,010270026566505157;-0,0005914130062646095;7,096813818576998e-05;0,007703661001861688;0,7321031354807828;8,117342949270037e-46;0,18374014351997525
CINF;0,00581761836921641;-0,002837362873557882;0,00873061124123635;-0,000648398440030669;6,01545091434576e-39;3,9992564145407766e-07;0,3886092678522479;2,959824782619293e-141;0,46877716266991687
AEE;0,002128360615250828;-0,0039212470384313095;0,006187429544137664;-0,0005976338270188593;1,425197073579023e-07;9,037232657584105e-14;0,39496632745168714;1,624834050819837e-90;0,30433826398697716
TXT;0,008573058090043328;0,00254185394751933;0,013023724376542811;-0,0019531919680314536;4,399171141592169e-33;0,004756438828024748;0,10778356461308589;7,608343817189651e-125;0,44291880800541517
MKC;-4,5499759345522834e-05;-0,0028368219010894333;0,004580394306615576;0,0009078144767224956;0,9161699384434501;4,448483180465048e-07;0,22926618576429453;1,6375739833583667e-47;0,15662222059472408
RF;0,016179715838779904;0,0011032082193002998;0,013188844259946726;-0,0029864743545311013;6,051878232697596e-105;0,20626156158768527;0,011359724577056836;1,8610929209795723e-133;0,5476789513855136
WBD;0,005556753795590276;0,003902371508881299;0,007599704750342826;-0,0016059547165471295;1,7123672278011198e-15;1,2927164613511797e-05;0,18227540127419928;5,60919790642681e-51;0,23798246698484316
DRI;0,0050889035137082215;0,0002626518190868812;0,01004390533946855;0,00020946738217530894;1,1269346777228532e-13;0,7644787856631755;0,8595463148738789;5,236513789033521e-85;0,30783467105801854
PFG;0,0128228614433279;-0,00016864917065834305;0,014182256256138934;-0,0018480949049390718;5,432104839520977e-82;0,8334519003566243;0,088104037438239;2,0107655301239707e-169;0,5697703931925957
J;0,005217533581248537;0,000959905634360529;0,011418845894124154;9,846457838912908e-05;1,5087011805793693e-19;0,1910755761145876;0,920859315504218;1,3656477024845608e-139;0,4478050562449536
OMC;0,0032611521312257375;0,0006569285707962233;0,00956269418954065;-0,0013541664999456398;6,569056218423182e-13;0,2580721309356708;0,08436300027363823;2,7454903978019e-152;0,46355225931166455
NTRS;0,0055208552348911125;-0,0013247584730951933;0,011154648829049062;-0,0017254983905848368;6,138707507850408e-31;0,027642424477924487;0,033629662197530164;7,115125388254618e-182;0,5318053028034313
HOLX;-0,0012315686636622818;0,0051330891499032;0,008876762384934957;0,0014010851984410384;0,13592271995149555;1,7033273730505187e-06;0,3312269835261713;9,258829989933911e-49;0,20088877898187762
IEX;0,0022325429420761086;0,003030911623011642;0,010029961041254755;0,00033851796801518546;5,269796266823312e-08;1,1351394106751142e-08;0,6345808417109957;2,5208539114147602e-188;0,5441165417453921
CLX;-0,0015871293400164755;-0,0036532951588842304;0,004878474691279994;2,922907807395938e-05;0,001397541774253903;1,4959209949479315e-08;0,9730655677205999;1,168086643088315e-41;0,14021948091225667
CNP;0,005101119726601525;-0,00230600940612164;0,007414214223299753;-0,0012777973672078212;2,1288833814016137e-13;0,009593383439165139;0,28729219624642527;5,10801061021787e-49;0,20189010413552122
LH;0,001464563741213472;-0,0007793498913741704;0,007500828859573571;0,001238644884736654;0,016853422031476266;0,32497839769137615;0,24669331827533353;2,3505117670069375e-61;0,2085664440988878
JBL;-0,0010934912129871212;0,004773198992416812;0,01669534411094922;-0,0015840730488891814;0,2011344141828195;1,7071659797736672e-05;0,28891112525539264;3,365557481712272e-133;0,4199588552790613
WRB;0,005551079397188418;-0,001298306773759747;0,006401412092356867;0,0016030485008034254;6,2692715550810726e-30;0,03507754440878077;0,05393780959021016;4,284786203191598e-72;0,30640640618368753
LDOS;0,0013248973074002268;-0,00016711572694123867;0,005724277939423199;-0,0003740869370039979;0,00517464364093535;0,7847667650992207;0,6507345808162286;5,234754841859261e-60;0,20838393844746161
AVY;0,0037114493249179995;0,0004372635604453955;0,009690881307593078;-0,0010613459102956952;8,345048592473845e-15;0,4742221656971084;0,19841690451031332;8,083887724289401e-144;0,4476101043897156
EXPE;0,004024286082378171;0,0030302692706582293;0,009852395602761117;-0,0011703732936807077;4,22818724672073e-07;0,0031256466385856376;0,39722081795304975;4,701293242185606e-63;0,24454380690267108
SYF;0,00552510155947802;0,002547467945021764;0,0050879787173212674;-0,0009663457028516438;1,9702435980274502e-25;0,00015271068997186357;0,2861706252875305;2,042428364382037e-41;0,23004693693378309
DPZ;0,0005679114129497017;0,0026473915286723375;0,006623468853106261;0,001369230123239179;0,39435174306803766;0,0021780267752862796;0,23968666133255892;2,26422607509799e-42;0,1651629332489556
TYL;-0,004451576833128336;0,005515693764730433;0,008386723613290722;0,0019639638777242878;1,4419656072284224e-08;5,52841152332063e-08;0,14968774635155574;1,0085798464899913e-48;0,22223474286186273
VTR;0,007274172910532549;0,0026167549588340545;0,008941919374347658;-0,00020512747100792395;1,302832205191755e-26;0,0024204339337805907;0,8599762207737168;6,73326216868761e-72;0,3126061200956016
MAS;0,0060043861008646365;0,0007852096832279048;0,012450125149582719;-0,0014010494125129415;2,5169428055062024e-20;0,3420896520022303;0,20940009477923466;8,673146662678306e-133;0,4336847170890906
ATO;0,0012824996851846097;-0,0016056841063458265;0,006008278728461401;0,00020139001093080262;0,0022034021196018438;0,0030370968640417175;0,7827135788500912;1,0636250297477841e-80;0,2631691844575821
CMS;0,0026709016117668367;-0,005171403705670842;0,007045607268633697;-0,0007854269855229378;1,2630237588523716e-05;7,68488841294618e-11;0,4605214997097705;2,0162532002487173e-55;0,20369089555128428
MRO;0,011135364493625847;0,004011291949016029;0,010649666262784276;-0,0016424816552873872;2,868393608068783e-48;2,3346341106477743e-05;0,19812099747034634;1,0902023088913683e-82;0,3850247632913463
STX;0,0033666010126780703;0,0034301595484569347;0,01010325309497284;-0,0003957567343235598;7,9030898852145e-05;0,0018491819512976868;0,7898272583529089;3,800286894982491e-58;0,22531746269000963
EXPD;0,0009231981634132419;0,0004547350727609977;0,009611145903391;0,00023122458676325477;0,07808406215861993;0,5019642215842723;0,800386709249665;8,115355711576429e-121;0,37417589637916593
PKG;0,004025706632484633;0,001748867020147845;0,008740952102383657;0,0002981803292787316;1,802396236208174e-13;0,012522958274291155;0,7522453412194943;2,9370027010233115e-98;0,3503050665961889
LUV;0,006542653691580022;0,002868124474263391;0,009540194018499867;-0,0011431271845000126;6,797583318592885e-27;0,00020352897471979058;0,2716939084188928;6,978801554967258e-97;0,37710795621951854
TSN;0,005165137551834755;-0,0007913963651322534;0,007018129936174055;-0,000625328518461206;1,6953880447834515e-13;0,3774236877707683;0,6054690419782871;8,057163155946177e-44;0,18787270050636085
FDS;-0,0014436911250025782;0,001141064669245679;0,009361782828883327;0,0007645487559441676;0,015073260540223881;0,13713547421137348;0,46059120954918575;1,8753913986201735e-94;0,3089356066203548
NRG;0,0034138950678948344;-0,000524281876377305;0,008434155206622782;-0,00031147153145344127;3,818786151210356e-07;0,5444907797250009;0,7897380184254937;1,733182846091075e-64;0,23243383540175955
SWKS;-0,006812364947897265;0,00754800406866865;0,015972172523738407;-0,0014724220900959584;1,491535738103522e-10;3,7928760269066876e-08;0,4241090693905494;3,527277317019994e-88;0,33396346837991775
VRSN;-0,008887122724456877;0,0026741772912517144;0,013439768252609202;-0,0017375658783733003;5,0319223837134103e-23;0,01918493346493744;0,25938141575426016;4,170444408983571e-89;0,33120636355220123
TER;-0,0016512151018184527;0,00721957986805052;0,01668675406803355;-0,002328158417125195;0,04158058925075375;8,456382394801396e-12;0,09983132582776644;7,508543640689227e-145;0,4622545576075988
EG;0,004664807685455695;-0,0017845524553030045;0,00706832816060178;0,0006348170198138395;1,6472380703737135e-18;0,008446748904367805;0,4872354763467144;1,2198723919500887e-72;0,2808054870906541
CE;0,007476504080721281;0,002619982877340155;0,01125570198488842;-0,0005559612529446465;1,8472557059278979e-34;0,0006474790980491751;0,5911053333041465;1,3990966618447638e-127;0,4526597414149818
CFG;0,006779824491833605;0,003252203665086503;0,004216977836009453;-0,001112989059855154;2,090273716787056e-52;4,062379544971116e-09;0,1335310476025964;2,4153523226627433e-42;0,3074463322280282
AKAM;-0,01015327544627192;0,007085354625815048;0,0154156179487494;-0,0028532374541451262;8,251620506250867e-17;5,689508160070032e-06;0,17436941373951734;2,2733710349711805e-66;0,2802248225411855
JBHT;0,002161519339178883;0,0022759357928136366;0,01023246393547455;0,001375104796632151;0,00037654342623782793;0,0037604657547102623;0,19420075873931272;1,6611804842287521e-105;0,35285676721043624
CCL;0,00785535147121192;0,0032586990191684805;0,014051283964208995;-0,003699260756271483;4,5253956525074255e-24;0,0009457650521038373;0,005415017687013925;4,111248724764821e-122;0,4261637804751538
ENPH;-0,0022618894767982133;0,0071226029594299144;0,006539651604087099;0,000928425055420944;0,06419487439355155;7,074591178662069e-06;0,6633427461683681;4,441468883720512e-14;0,07810961535168548
ESS;0,004350903205958596;0,0013781502084718015;0,007196311594685981;-5,831436689195292e-05;6,830326112025155e-19;0,027329504649386247;0,9448153881772565;5,65277624302174e-86;0,3287922240500115
BBY;0,0013617327228123612;0,0028626808537992607;0,01266016186250075;-0,0014106947732032452;0,11185398664630561;0,009815344115012966;0,3454414054271884;9,851896629568973e-85;0,29129943528869784
SNA;0,005418451389064451;0,002106990495810261;0,010043533017341906;-0,0002111523129369436;1,5581942967826132e-32;0,0002482011241693935;0,7851131896673509;5,122093705508915e-167;0,52366335014824
TRMB;-0,0017328123259329569;0,00772398226158897;0,014162134820800296;-0,00027534273332977547;0,025338517409958582;2,426003213183244e-14;0,8386091232387392;3,422764574610686e-120;0,4169607825573022
ALB;0,005079151023064077;0,00309421698704667;0,011972566405222583;-0,0002904217372130139;5,007077496489632e-15;0,00019768321582083777;0,7953080522340744;3,2587183638224e-124;0,41920349696543613
BG;0,005008528425636685;0,0005379162152447165;0,007551473832845759;-0,00025318737347360625;3,2849282132227536e-16;0,4921578548531176;0,8107587556745266;2,8666636514915964e-63;0,25622169017482377
EPAM;-0,003918928391266888;4,8644404641460466e-05;0,005380356462599323;0,0015758138487949821;1,637585710090426e-09;0,9535106845844802;0,16209359229988382;5,671240527564418e-31;0,12587175339629708
MAA;0,0040121450381399954;0,0008440118947458116;0,007578240196471586;-0,00023354866426413527;2,942273942982529e-16;0,17788987090509228;0,78240466297112;3,6313351257709975e-93;0,33787125874101687
POOL;0,0016269926760003942;0,0033824090886742206;0,009844436879792112;0,0015956458598143637;0,0056468964843006415;9,071779929663282e-06;0,1197330885362752;1,946743389667955e-104;0,3578420567169709
CF;0,00589639405040158;0,004293261846897617;0,007761357964755888;0,0006860779767472782;2,7527546566064236e-14;1,5749278439064412e-05;0,6080301666730137;6,945701939157462e-44;0,21317598138028637
ZBRA;-0,0014206032157303046;0,005934164690161925;0,011360244365140496;-7,534670176059338e-05;0,03325958522396256;9,180728738624657e-12;0,9483995283586197;3,518234894976608e-107;0,38031422306831253
K;0,0012176755908558969;-0,0031895736756376966;0,0036786682794486053;-0,00024274782092688726;0,002684067524599583;1,481832799361222e-09;0,7313907646072572;4,1231217364907783e-36;0,13750962173431402
EQT;0,006492205374775199;0,0014748700284782073;0,008156406221893698;-0,0002892756588123105;2,6905742843964954e-16;0,1451637648794477;0,8323445474066812;3,775978732807472e-46;0,2093803806817145
CAG;0,00037482620516555694;-0,00249807580029961;0,004738808756451764;-0,0006025528932419384;0,46079371120123414;0,00015049314762144163;0,49717855599312866;7,68670248854438e-38;0,1266262063493957
SWK;0,004694398924369802;0,0013315517003813732;0,011308549010825201;-0,0012605444007036037;1,8349245884545748e-20;0,03872891998537479;0,1471165966570973;7,971456562494737e-168;0,5059673715864893
NDSN;0,0029257578541932007;0,003999179328991286;0,011404937626683162;0,00027495771020660256;3,729586315197405e-08;6,161696993686066e-09;0,7657463312818115;2,180301624078887e-155;0,48540040842000287
LYV;0,007568659457249361;0,005210572544246749;0,011828387013916475;-0,0008003352390587316;3,043718256962757e-21;3,377614404149469e-07;0,5597382847904258;2,6464732843680045e-87;0,3525045575222584
DGX;0,0012013552430932093;-0,0018018688970638471;0,006787173816136241;0,000929399373119467;0,04791565967466617;0,021821343654618814;0,38056802192526684;2,8392339703912957e-52;0,17632123236105957
HST;0,009325537000307764;0,005591744486429142;0,012013447109981854;-0,0019297749854690753;1,1609870005736259e-49;1,1706539560877875e-12;0,06664078554841753;8,69400164440911e-138;0,5074838214399722
KEY;0,015293383074376634;-0,001650806721662898;0,014165887423620401;-0,0033160096540657937;3,404129085833368e-114;0,035154598925381184;0,0017458247370903024;3,1611164303362465e-175;0,6075335130255187
UAL;0,013967320019345615;0,006193628811338521;0,012666214400621845;-0,002800360754602243;3,2967377134529403e-37;6,877275343900076e-06;0,1307064604296257;1,156868214931327e-58;0,30849659447195865
VTRS;0,0019543138140962284;0,00032477955123583554;0,009558576315128013;-0,0016342295731827624;0,012084975821263251;0,7467811818719438;0,22902171701346816;1,1323566193084166e-61;0,2147212274031961
L;0,007388798874890584;-0,0025113383603603107;0,009786360300707033;-0,00035612874763239587;2,406713869116927e-71;6,227039497066343e-07;0,5988933848559541;1,876255008912272e-195;0,5910739455803976
LKQ;0,004751428186456792;0,003872574036126605;0,00849610612606159;0,0006987986778846583;1,097689994016776e-15;3,574256394579955e-07;0,4941584033528771;3,9800448967770784e-82;0,32938133960856897
WBA;0,0025423422431000444;-0,0011819493903180637;0,006898586319967607;-0,0015590234203495922;6,588903121192127e-06;0,10400829085876254;0,11226489158041501;1,443530108454391e-61;0,21792881351399473
PNR;0,0036403754389342;0,0033192252487169505;0,011238366200369183;-0,0007551886131249952;1,1952651459735036e-11;1,5668041559301475e-06;0,41631879003753736;1,9196330946778445e-150;0,4744592756725764
DOC;0,005678096679123519;0,0016017467139050729;0,007710725012784034;-0,0014292558635775683;2,1389236321651035e-22;0,03060682746312589;0,15285062753664713;2,6190820010065067e-72;0,30074318851969184
IP;0,007085783928839;-2,3854822226396316e-05;0,010774264282695609;-0,002506097235539002;7,805629255587527e-33;0,9744951047989926;0,012979442416750439;3,3977122036885757e-124;0,4321470691005592
AMCR;0,0014187370015975452;0,0010987349295791525;0,002028851163069011;-0,0005999253550433195;4,6957545539050096e-05;0,014584803971372398;0,32283578481323116;2,1437753164197305e-16;0,08011755968625911
KMX;0,005155424858722344;0,005391573156019468;0,012806235800921854;0,0007293891875758569;1,6507171322910954e-09;1,0217361657882352e-06;0,6227405601213032;1,3144860901120994e-87;0,3304808087593739
RVTY;-0,0024613204527321802;0,004318380402846768;0,009650847821472132;-0,0003952749263085433;0,0007272675497903291;4,752561663069821e-06;0,7554618535714457;1,5832510048499636e-70;0,26783298010098
CRL;-0,0003725675059150559;0,0024291845012306052;0,009011839692082396;0,00027370749657528397;0,5843107563613767;0,005883620280666228;0,817963542269832;4,1114000492982774e-70;0,24843213260310892
MGM;0,010863271806258132;0,004516048050349007;0,017396444940091186;-0,0023955101798659394;9,805534491351702e-32;0,0001123899741470272;0,12826131717024275;8,482490204830519e-131;0,4571700887806899
ROL;-8,008007747984362e-05;0,002588281233794753;0,007077980025696046;0,0016458358190569967;0,8731310261027506;6,945643432872872e-05;0,06038625972957886;2,7840967820438934e-78;0,2811394371307051
GEN;-0,002470033883399862;0,002647956205459576;0,008895530757638503;-0,0005848622508286853;0,001468398908893611;0,008331273099982061;0,6656385583711814;1,0147229187303765e-54;0,20444415934779958
JKHY;-0,0008557153790339036;0,0026123144110266833;0,009005929257767664;0,0004639733201974374;0,10787652867120374;0,00015289449776339313;0,61747906576636;4,69837015174293e-106;0,35305108446591715
WRK;0,004182059366036697;0,0022896753547383257;0,0036487221039981635;-0,0013378049443679377;3,151081150949964e-21;4,847613134666238e-05;0,07795168212164268;2,200723850592227e-31;0,1898736529726487
LNT;0,002068760817493725;-0,002683830529464544;0,00633513881234176;-0,00025371709344175144;1,606664484559844e-06;1,4921201451932251e-06;0,7350147534128961;1,9225857896779999e-84;0,2815532674110237
KIM;0,011058612972374274;0,006142046387509543;0,009205291950635384;-0,0019436788637881358;2,422636550165915e-65;1,501764931751278e-14;0,06848193517576967;1,554507048251079e-87;0,44054166772236736
TAP;0,0029665128116374215;-0,0018987661623390802;0,006242382872198657;-0,0006026322052687457;1,1767443635882378e-07;0,008471062403263306;0,5355188815392304;1,768683629843311e-52;0,194981401979059
AES;0,003966072919261525;0,0038838544810303817;0,010954583128496127;-0,0027790998807577525;0,00020157252389358204;0,004835017552885697;0,13493801578771536;3,8516989825105774e-45;0,1813134618094293
EVRG;0,0027764689220520816;-0,0013878349151900942;0,006108270838071973;-0,00044253991445373305;1,3484769054435804e-09;0,01840171437295538;0,5773355633339325;6,112064653406157e-72;0,25670417096178555
IPG;0,004118907585854213;0,0014455358730574921;0,012581891097108932;-0,0026761733219124043;2,0309335698425235e-10;0,08211235204065576;0,017201360637830686;7,988822655293889e-134;0,42377445019298754
EMN;0,006724308014424264;0,0013218675206187443;0,011972319469772378;-0,001392557690481815;1,0268711085762861e-39;0,038041413641273086;0,10546035610119373;2,5826958677298078e-185;0,5558149956357616
SJM;0,0007645640915978875;-0,0010109254221378906;0,0039562828546236585;0,0005921171272189555;0,11955462890579903;0,1115102973863565;0,48982103421693446;3,9629684508279596e-29;0,10052297991662618
PODD;0,0006743515008077783;0,0019524745715989071;0,009624383961198248;0,00021200903873735814;0,43187210760280215;0,07861736666479056;0,8874615861598356;1,4651321301585414e-52;0,1892834405058471
JNPR;-0,005780403879508449;0,0054096012990876765;0,013931723688934085;-0,0024561216835813577;2,824340280021671e-09;1,6048027654750085e-05;0,14559874223338243;3,3461843625248386e-81;0,30368279544224686
