;coefHML;coefSML;coeffundflows;coefrmrf;const;pvalorHML;pvalorSML;pvalorconst;pvalorfundflows;pvalorrmrf;r2
EL;-0,0009466223937833317;8,756488272617505e-05;0,025112449830532832;0,009704932471721023;-0,002057659304145981;0,26426260446083344;0,9503987722363374;0,31700136655016115;0,8700098196749395;6,95997653447483e-30;0,3740194475149937
ADM;0,005675514963945923;-0,0015583527137644233;0,09045558869701163;0,007879567595605961;-0,00013027626429738294;3,392342165749246e-19;0,1144055333400955;0,9278095463739735;0,3998849381285321;2,0824212916332257e-37;0,5232084996270585
GPN;0,001968008267455133;-0,0009517042145348298;-0,13719162106294797;0,013344574804774308;-0,002045612998304767;0,022085808915107048;0,5036889468526178;0,32497554221400005;0,37668945707219836;4,743527374572828e-47;0,5168845008596838
PEG;0,0024430485320333303;-0,0035469451341383048;-0,21251877673272088;0,008779130222530499;-0,0009637295333465563;0,0001603934773751358;0,0009443686802491402;0,5347010920498159;0,06744346736703709;3,3263216386257634e-39;0,44865894207075985
PPG;0,0035007720466071392;0,0006582008561862546;-0,009059894037006147;0,010462474425363844;-0,0015939021398838522;1,0021414270786081e-07;0,5374620647576094;0,3065425376377783;0,9379183974125491;4,923100155788258e-50;0,567578985269596
VRSK;-0,00351826490377595;-0,003065687540223253;-0,021777135370856696;0,008883470078847561;0,000570998052273509;1,1331345686628082e-09;0,0011003470768650534;0,6744714962379827;0,8301489868533023;3,592547247341526e-48;0,5415091168384768
DD;0,006474292323571445;0,004019341422760805;0,047121414346142754;0,010903823657088276;-0,0034349689415972898;7,734301027482145e-18;0,000708284534358871;0,04605548340292255;0,7131917604024824;2,6506124875788687e-46;0,5994052521327835
RCL;0,011851421223687304;0,010163447215035412;-0,6105684908596476;0,02086677965571271;-0,0022666369256175737;1,4308210554611633e-14;3,913299295544395e-05;0,5241822904097966;0,022128387689007826;2,5530641644157863e-41;0,5565284805143916
MPWR;-0,003911274801808326;0,0035673634882481793;0,18329107027202046;0,013194267416995281;0,0017593459915683112;0,0001590017188123839;0,036646979704808;0,4787681843404359;0,32333025018577544;9,763659136926675e-36;0,4689944398428795
ROK;0,0012870834144748321;0,0014694291333435222;0,10494561652605264;0,011616206852222723;-0,0014891734745921157;0,07089777147723679;0,21401626375919314;0,38796902336319505;0,41526300385967474;3,0186433703181614e-50;0,5618207855093934
KDP;0,0022316426227791623;0,005470776364131759;0,0414346602962577;0,002849233221590786;-0,0042206356277707646;0,33073429925639686;0,15170213491574552;0,44808495777721646;0,9205318684596122;0,17028744903813112;0,020315688244198604
EA;-0,0024003420462103105;-0,0009425677490431974;-0,2517425479994295;0,00613214325994375;-0,0004922150554353417;0,0031323401607543716;0,48214341401703853;0,8013916667719039;0,08569594516405495;1,5919114524069462e-15;0,21027974797141946
EFX;5,0772117723927755e-05;0,0005467018731722329;-0,010437385247377251;0,0124806722653053;-0,0006223795349123065;0,9509278181938049;0,6900985213858932;0,7558056412671752;0,94432317825861;4,098368924700429e-45;0,5093056066630692
EXR;9,293167165161256e-05;-0,0010864284149028033;-0,039572417810073285;0,008572856919116805;3,81136880193058e-05;0,9074681517879593;0,413776288706052;0,9843199718328002;0,7846963193892276;5,8179384034482826e-27;0,3320358427218205
DFS;0,012486996780393278;0,0014135774634806463;-0,09080274243678302;0,018724158630918915;-0,0022899178802464333;4,037242901533744e-28;0,40720578699322796;0,3577148005525347;0,6251508909589081;2,8603097850716833e-58;0,6675328424358364
ED;0,0020688188294102766;-0,007277414683623458;-0,01664951825796552;0,005617818429632828;-0,0012130380876991692;0,0007045737659016195;3,5159998881453058e-12;0,40868660652586175;0,8792494773257005;1,8221954453995764e-21;0,326120007582995
HIG;0,008763598364599376;-0,0010432359783241808;0,05552936548933418;0,010523095896484083;-0,0011274136591734878;1,2647273505985225e-32;0,33716525158502975;0,47717993845455975;0,639139007081014;3,2329903624821553e-49;0,637349558854299
VICI;0,005268670322485578;0,0035176798202352466;-0,2563177905264983;0,011656372535153427;-0,0003887246878159535;3,7825356754850144e-11;0,006191307220383915;0,8348279299969854;0,06636627033710993;2,820387079736532e-45;0,5566664758334717
FICO;-0,0012284097090886708;-0,0004092559699592454;-0,10425476234611884;0,012241926047682034;0,0037620323328955304;0,18761043635440575;0,7913680958353875;0,09645208099089575;0,5365694690919587;8,094709961203363e-37;0,43236770099947486
XYL;0,003076327208818311;0,0002113027632303567;0,13189433785707566;0,010807966541252195;-0,001151008937989707;6,782260721020317e-06;0,8499931436514874;0,4804772418511687;0,27928829200525346;4,091543278408252e-49;0,5606303150083187
DAL;0,009326515701780266;0,0050082452291062285;0,1037859071605256;0,01605939540324758;-0,004480471346776321;7,987592527790405e-16;0,006333433328790946;0,09303917360041555;0,601657621690288;4,862023522871983e-43;0,5690846513363224
ANSS;-0,006158166566330298;0,0004176905151937704;0,11854295568117273;0,011363078153021485;-0,0004058794953163444;2,600764902117239e-19;0,694927908429638;0,7940143573467303;0,30760575808706414;4,387954291871225e-56;0,63644335000604
XEL;0,0018469499774475982;-0,00763284473175394;-0,23336958276979908;0,0076080918299091865;-0,0005580128728951258;0,003800857723204776;3,339592589740471e-12;0,7166503119394803;0,04278708928768109;4,2431727062394105e-32;0,39908646522668234
BIIB;-0,0025238563490583327;0,00285623535613304;-0,018360436235247996;0,007599122526105081;-0,0028023332197300342;0,06120964916977845;0,201671159706066;0,3904187466284955;0,9399047745637465;1,3569855734627617e-09;0,1478050142069638
FTV;0,002201382567310671;0,0004883415227643324;0,041996047144058635;0,01084940864506392;-0,0020035657418867965;0,00039984642955753763;0,6330974232631648;0,18021410628536488;0,7064620646750431;1,1991068554739658e-55;0,5952084189807958
ON;0,002769210142244313;0,009765215421315572;0,16220621683532996;0,014172584012487187;0,0008372859351342648;0,0169924685664707;6,167860767195119e-07;0,76501918212258;0,4383411388876447;3,387284508579553e-33;0,47993802715934986
KHC;0,003200329685464682;-0,001391339306710148;-0,1763241330897941;0,006056540843049369;-0,0034737274084129743;0,00036422074824436193;0,34636322601131087;0,10773300283996763;0,27376661450924206;5,366182678405555e-13;0,18931676175050116
HSY;0,0004413114886196183;-0,005779640500738424;-0,19800431320744566;0,006186896288039116;0,0003429169673583699;0,45415871292511023;9,265686740671292e-09;0,8104215057580704;0,0643828463193284;4,3991480097467116e-26;0,3225343323635049
WST;-0,0058069255514748295;-0,000702034747513591;0,03951682032146721;0,009211570399317342;0,0014402649584465813;1,1854078776532378e-11;0,6083804772249926;0,47151145473903977;0,7913075142060575;9,394181003535416e-29;0,4160944208614955
CBRE;0,006079728651706725;0,0038381535085249396;-0,10140011416809715;0,012673322622503376;-6,735471889082398e-06;2,2132499976732996e-16;0,001076364769444246;0,996835876835986;0,4243126205353588;1,2715310631232443e-57;0,6490517810691878
MTD;-0,001554523631536523;0,0007338815190536564;0,2295248782590466;0,010512675074302466;-0,001036276826590636;0,018938557500350395;0,503209029124474;0,5172189922416965;0,05541797430834545;1,5084592514859245e-48;0,5546070406177173
KEYS;-0,0018766754082456315;0,003927096815102161;0,20173221072188874;0,008515565354927142;0,001556980641079658;0,016339613302221462;0,002565245402815788;0,40951763148003995;0,1529449688415406;7,537994459577694e-28;0,4065839527652927
WTW;0,002051636794650526;-0,0027160928611009395;0,11654196015418278;0,00902503079201902;-0,0009922686352991127;0,00236205011601272;0,01514580830597479;0,5414196056720839;0,3371001355689811;3,549429935014558e-38;0,4553896051357038
RMD;-0,003986366956507108;-0,002084002192657069;0,1345452882156829;0,009805932628202176;-0,0007213061295328956;1,8008598447385235e-05;0,17148265238942476;0,7453898190688273;0,41756466256317015;6,590773259679504e-27;0,3626313256903826
EIX;0,0027912953990959707;-0,0030959562636293904;-0,0191617020765259;0,008716835696349902;-0,001653935434281262;0,0004800926683824837;0,01911325712021788;0,3892478630386812;0,8936880664813066;4,1284069486113525e-28;0,357510298536478
CHTR;-0,0003136310962171704;-0,0021471964660348354;-0,02775097237220231;0,010155285083776265;-0,002100448953257875;0,7407835101012321;0,17352035812968725;0,36131226748380707;0,8716250923298616;6,3571715203714506e-27;0,32938117572875825
TSCO;-0,0014595844501955981;0,0012503404583796376;0,13125214968110832;0,007900683016219004;0,0008731323901506273;0,08119978721231427;0,3678277723608441;0,6664261030487502;0,3858220488323235;4,02590716366809e-22;0,3089106671866527
CAH;0,0027291532038008805;-0,0021149339692821028;0,2836378603476759;0,008337742152757758;-0,0011924537504907923;0,0021327369788160704;0,1496396298356352;0,5772861117236928;0,07656060861048027;4,289788151408923e-22;0,31499933919205114
WAB;0,007838889306693287;0,005398747431018919;0,14465166681198682;0,011896351065314965;-0,0013159120499513094;1,2522220725624936e-22;1,4992658786163374e-05;0,4631146402567199;0,2804157801839516;3,353864728908478e-49;0,6395110658057961
EBAY;-0,002079407007372954;-0,0005780472095459227;0,011989178463861577;0,011605404656533095;-0,0025460800976015155;0,010016195603823348;0,6649605106690153;0,19181230262044688;0,9343214281395038;2,920465000811201e-42;0,4866678785141134
DLTR;0,0015615311924196728;-0,0014584821014337022;0,0259787711339824;0,006853952286536029;-0,0010102660356302805;0,15753368523017433;0,42643597885632356;0,7057504329370634;0,8965550400964455;3,520434728837177e-11;0,14900290016659568
ZBH;0,0023084469780667288;0,0015117295811927804;-0,1649123732482186;0,010736510145858438;-0,002049535348874274;0,0008546338555804619;0,185451891131586;0,21863912464946864;0,1851479284681165;2,5652826835139936e-47;0,5355787755779704
LYB;0,010643587323670812;0,005555455486503618;-0,16170566772245046;0,011942586087120444;-0,0024811944534722406;8,446520968244466e-34;2,1592497050021672e-05;0,18776142961249379;0,25020727147659344;2,9097116527705675e-46;0,6486306709977905
TROW;0,0005988742457830002;0,0010667070766819855;0,1788014705159482;0,012574859830880603;-0,003292150450865292;0,35523645862754627;0,32177672009576175;0,03668912516633267;0,12805103648393676;3,889860932063637e-63;0,6427846712508747
AVB;0,004041907900830199;-0,00249461856426908;-0,09714133891197749;0,010949110417621985;-0,002035397943319062;5,025098375536599e-08;0,03872188498918729;0,2467562611804173;0,45890826445985844;4,037397824412332e-45;0,5175679820504511
HWM;0,010230423531627295;0,003937188561670893;0,0353505467817129;0,014172592950237404;-0,0009333689346696173;3,5272528979757225e-21;0,018964357228866566;0,7019194875156665;0,8460919066295371;8,88399634670834e-41;0,5697987375904869
TRGP;0,014419709767890828;0,009985871979485559;-0,7853939592638765;0,01606736785136118;0,000877366415807546;1,1296935688639566e-23;7,707164904648643e-06;0,7843211634153033;0,0011442934930913338;9,972228050317663e-33;0,5435595509502967
WEC;0,0016656991425525944;-0,007865014579694244;-0,2469346675855145;0,007393335321152354;-0,0005553068346809309;0,01273711918392477;7,697208135041297e-12;0,7307855128490464;0,041158701665927756;1,657461049345393e-28;0,3651522593556832
HPQ;0,00411324226870194;0,00020399628380085046;0,0902473749988216;0,01183813881707292;-0,001791801464666076;1,448452370838281e-06;0,8834781214713705;0,37809931191559887;0,5521000473269082;6,283498770613934e-41;0,5003204785979052
WY;0,00485815724752611;0,0019325492031494885;-0,1945729459181685;0,014356161213366074;-0,0026404987583908733;1,1453960121333258e-10;0,1110180327273381;0,1356621382876516;0,1409415895782864;2,5161361156546143e-64;0,6574651547730225
NVR;0,0018382115254415795;0,003063013811282202;-0,1698534674810307;0,010766875058705168;0,00014880088566100302;0,04411298102084399;0,0435421747467129;0,9462611694112741;0,3033417155307362;2,168015709392048e-31;0,40626936533853397
CHD;-0,0024682278421380775;-0,003567001019420807;-0,3052448188158364;0,004207049741744423;0,0013741312544704488;0,0004520075359026403;0,002229027863938921;0,41632887556933174;0,016065442302414825;1,1256231689247944e-10;0,16276227163513335
PHM;0,003714098684047283;0,004561565679313085;-0,2453473337092058;0,014339261003778792;0,0010548694793624624;0,0007012340674502479;0,011889180179053455;0,6887646134228974;0,21278970836751002;4,653941230456649e-37;0,4693334077479213
BLDR;0,0060592849907664505;0,012900780688802401;-0,24133666485531644;0,01516314925378245;0,004022037871396424;1,3695898443501455e-07;2,7619752795600236e-11;0,1408456607947906;0,2364520851041017;3,099368565851946e-38;0,5518147099437807
FITB;0,012991809789298214;0,005612743680568658;0,07519756239063924;0,01402381652556561;-0,002415792088023213;5,720376865608779e-57;4,45850637868055e-07;0,12920730111601172;0,5265106203334631;3,2459370336868104e-71;0,7865393713626687
DOV;0,0044234217665433985;0,000922745319454326;-0,009740291172837326;0,011812619546829063;-0,0005727742049922734;1,0052296007657181e-13;0,32856401458037365;0,6775927390937807;0,9245710784852905;8,992585596981973e-69;0,6863857074002373
GLW;0,004740183703040504;-3,12168701555259e-05;0,050631850545283796;0,01137945371837324;-0,0029469724595591407;6,496096528991915e-11;0,9786089262674191;0,08364477568529893;0,6899798029303807;8,123924524953312e-50;0,5750866278142437
RJF;0,006963305884983979;0,0031292946235834166;0,3858532793552701;0,010837061266321852;-0,001211955028580761;2,2787718637371533e-23;0,00365250067547475;0,4376216640157776;0,0010325202628061845;2,3671702163292336e-52;0,659013767723537
TTWO;-0,005144232545445689;-0,0010847835689769196;-0,008304791861078006;0,007061840981979349;-0,0009757242602576712;6,166763675631414e-08;0,4817588661736577;0,6645732321731701;0,9605819644619531;1,4575738018568244e-15;0,2584657183312249
BR;-0,001218653268044922;-0,0007940896217722484;0,10579939143336362;0,008344034023619228;0,00017894694578067278;0,04426952724739735;0,4289630414119783;0,9027599441987512;0,33381282553455927;1,3200347908506519e-39;0,46725371771659874
NDAQ;-0,0015153759987691553;-0,0018287646228260363;0,06726257478226895;0,009605404045782832;-4,789154814549329e-05;0,008979331185758362;0,05710895789194666;0,972690548873375;0,5198567520021857;1,4840415785994527e-51;0,5530778029848695
STT;0,007577712111336563;0,0001475165810953951;0,39136160830579936;0,011840382045951343;-0,004197679324327824;1,0932724170344377e-20;0,9064756532820775;0,022566792588941648;0,00450531886754774;2,1052992500304797e-47;0,6095868572253627
WDC;0,005995930661677814;0,0009705235450785665;-0,03847201269120759;0,015529055562877968;-0,004650516542928266;1,8883313474404623e-06;0,6363729371924656;0,121310886664245;0,8634821629715297;1,976887488792778e-34;0,4439978162327536
MTB;0,012172952448161065;0,004879435706726876;0,045133289353543694;0,009549501998429999;-0,0025980439659068835;3,277157022251712e-48;3,066279697314197e-05;0,12370524467646794;0,7197987473630914;2,5204471692100196e-39;0,6711888816830436
HPE;0,006639777092515695;0,0022133424199278938;0,05993538974220647;0,010729351394944485;-0,002010421390420473;1,4224555058385204e-16;0,08014766334402894;0,275462617138777;0,6630667264543302;6,449320068234858e-41;0,5500764260162845
AWK;-0,0010108165002604206;-0,0043913599900125425;-0,19744240506189956;0,0093705441604285;-0,0005893691670442575;0,143819682111425;0,00015467519397806777;0,7248791981310548;0,11510663311417169;1,386576772075031e-38;0,43000141500052236
IRM;0,003755261132432662;1,2182543087066325e-05;-0,3616952388773563;0,01004280017969872;0,000658040552688784;5,03723158158656e-06;0,9927698025658493;0,7373916518991402;0,014054802765556042;8,94488894368437e-34;0,42178778846608234
SBAC;-0,002650790432547291;-0,004197977139781182;0,050031806124551575;0,00881354822863669;-0,001049823953041781;0,0007234171725626531;0,0012623709927054698;0,5775209821001691;0,722224263818392;1,949651240506219e-29;0,36969601581953637
GRMN;0,00022359302973046897;0,0012269691730141755;-0,13710996948233078;0,009531154452093404;0,0005128091617774465;0,7165269546416233;0,23100483398293029;0,7313461671119057;0,21954425476130257;1,3437437936088493e-46;0,5211778555227284
ALGN;-0,0018899851625767475;0,007801935229683959;0,3235650818528399;0,01676176230254291;-0,004040684663789404;0,1756094083638397;0,0008409566196105761;0,23240486870797175;0,20048212962721348;3,332796651898074e-32;0,4456482125311515
DECK;0,0012369198548633554;0,004927738748515672;-0,05777438726648379;0,010840837607072405;0,0045667477323653675;0,25500934783528817;0,006620995789310357;0,08359762385376673;0,7689282438920158;4,178199265677045e-24;0,3444165880018981
DTE;0,004437915433642755;-0,0027479203191963873;-0,19190283917813622;0,008104352131720397;-0,0008113466567833299;5,528715334964948e-12;0,007927295724848175;0,5891535375495056;0,08787756498420518;1,4665693120153298e-36;0,46529453102972174
STLD;0,007167679216748611;0,0065403702785685296;0,14083870386479314;0,011042979375116009;0,0005082927325379136;2,108197072752899e-11;0,00016154251012058304;0,8389673956689773;0,45108680393685285;6,560887560771267e-27;0,4503426647403542
ETR;0,002961139437667762;-0,003523353226897347;-0,19357234260810113;0,008837963094681977;-0,0009124159630227707;3,1785629904725834e-05;0,002706334901877375;0,5920156219356132;0,12855049688672623;1,6173102761186196e-34;0,41394216194526545
HUBB;0,0036231222170711947;0,00111052208516603;-0,0512204137915534;0,009993719313633458;0,0007164672336405559;3,198257022200939e-07;0,3357977808173854;0,6703366624097016;0,683653842594569;4,5772889296413945e-42;0,5107820028303586
ULTA;0,00520469927580672;0,002453281485699685;0,13866560098980363;0,011582711278955169;-0,0004916210938584375;5,760506949922246e-06;0,19141513059970477;0,8574657928680745;0,49773889191680254;3,581433982322893e-25;0,3714193034850394
PTC;0,00014930561255799312;0,0023148340768826977;-0,11419316348795201;0,012010568583261064;0,000762888265295483;0,8568180622103825;0,09305108325145797;0,7039157753810424;0,4464092747088152;1,5798111895362205e-42;0,4962266509527308
MOH;-0,0011537284385076292;-0,002532695968453254;0,3183447336472638;0,009586593053155401;0,001629325510630737;0,30460318869366704;0,1753193126457924;0,5498024747100112;0,11830488645654647;9,524730487203864e-19;0,2576026360788478
CPAY;0,003358671078570987;0,0015058869770889398;0,021768769621706832;0,011184029912094136;-0,0013785741405708152;6,40333882592194e-06;0,21627423669534676;0,4376941654701123;0,8695989185316069;9,40767609484331e-46;0,5384940033442012
NTAP;0,0025758077453238836;0,0021578584628127928;-0,004210158678321654;0,010795624102573148;-0,001115935345169939;0,0028145156177160056;0,12998329177364656;0,5910276935398262;0,9783394018033484;1,3682839794993638e-34;0,44112946951061016
AXON;-0,0035117452878735134;0,010330644574734777;-0,11267571080039075;0,011681279741515897;0,0048800005132659165;0,010327279528154269;7,13068545167871e-06;0,14031784643936895;0,6479471600302811;6,905110990597766e-19;0,33070524034684046
EQR;0,003981358454175936;-0,0015462708340409563;0,00790578942587318;0,009830921438019466;-0,002352070934743935;4,656142952367989e-08;0,19124356359760844;0,1732611480139321;0,9510561222365719;1,2141448640240827e-39;0,4846395961158887
IFF;0,0016987040994347784;0,003907506458180455;-0,015904964799371285;0,00979942746018804;-0,004293046564454344;0,058752007063627314;0,009071110682258368;0,04897858223772567;0,9219545615203752;8,424368747318059e-28;0,3849576447354862
APTV;0,005698322800078982;0,00600614853877942;-0,052911699795038694;0,015384568366892844;-0,0030855479706127743;1,175422034847109e-09;8,560325812488749e-05;0,162145410087173;0,7478678963386697;9,950581797149513e-53;0,6142896485381876
BAX;-0,0009654954421164596;-0,002298247318889751;0,17595085630274745;0,00645047220574219;-0,004053080965026063;0,19960194552528215;0,06653673131568567;0,02682623550519757;0,1969301797954716;6,672382955119288e-19;0,2552144400956592
GPC;0,004917333337748976;-0,00222064520181349;0,07876722491813062;0,010895154167669476;-0,0015132101297586483;9,676297785962326e-14;0,03480711684819003;0,3230896635405789;0,4908377563478924;3,778532614289487e-54;0,6032073881428806
CTRA;0,007583980307471583;-0,003143480192230114;0,11753726480576732;0,007082650345522953;-0,0022599275283673474;1,5909570242428432e-10;0,09965638531230418;0,41660156089229294;0,5714953599288104;4,465365650844665e-11;0,2410362653352991
STE;-0,0007249686590117798;9,896025410677332e-05;-0,025589092156644982;0,009521335236056454;0,0007080944357752481;0,3106593179340684;0,9335737539276217;0,6828798417120405;0,8432796691628024;1,4971221826167066e-37;0,4437157140387783
BALL;0,000749273154753855;-0,0022764606883559036;-0,3252794900715672;0,010315489796339809;-0,000427912536286215;0,3757807841046247;0,10589730452935044;0,8347106783383595;0,0343332043724622;6,632212539996308e-33;0,3794958262014023
ES;0,0021325362100049405;-0,006087940211257473;-0,23952787988339033;0,008519897730086014;-0,001588284002915398;0,001678389208071426;1,0582996808938379e-07;0,33114265388976094;0,05026083257873206;9,147067765266092e-35;0,40982618623135647
ILMN;-0,004928438561172174;0,005909310422173915;-0,22189829157900676;0,010919664937771197;-0,003692773495516331;9,16181446237546e-06;0,001258505510047544;0,16440027015074435;0,2630008839114626;4,110999392817011e-24;0,3746501714652838
INVH;0,001938963584906765;-0,002479030899092664;-0,18925446003927154;0,011644738047023054;-0,0010071303220784205;0,009049583320316485;0,04413952641395238;0,5741694001179484;0,15797468560237932;8,541829679826403e-48;0,5147867507681856
BRO;0,0007610426189296735;-0,0025042148934299535;-0,004031278800602042;0,009383774525770855;0,0009140141459122089;0,17220175627114448;0,007116747703034307;0,49858133346029965;0,9681100052028122;2,0538101670210405e-52;0,5499871555818908
PPL;0,005820012275927787;-0,004312448775815143;-0,11559869328646138;0,010340660506283936;-0,002495756815934085;2,5398416951113603e-15;0,0002379779806808443;0,14138710476863509;0,36121374717450205;9,350780543237142e-44;0,5334885258382901
HBAN;0,013832142316741668;0,006330979324135249;0,1142377387189002;0,011047912973355545;-0,002756356188435188;2,8859765038569213e-64;5,52312308597304e-09;0,07445063716575642;0,3213493787600558;1,2172529137074728e-54;0,7660064678667304
WAT;0,0007251130845549104;0,00095846152866293;0,14717532710418518;0,008504759944431627;-0,0008401976095227255;0,3444245319942587;0,4519053878743512;0,6513371973346219;0,28954736921834473;1,9119780468645089e-28;0,3747585515652091
FE;0,0024864693125705266;-0,003269115138480546;-0,15816715046671814;0,007720296538733856;-0,0009060561734940483;0,0024382616556543084;0,01618625470776356;0,6464599368171229;0,2840342036155595;3,4111153940032816e-22;0,284865491808201
ARE;0,0015102289999503241;0,0005873341894305742;-0,09469655861424706;0,009851160597931272;-0,0020825181131690256;0,026266133475301108;0,6016282973457228;0,20522784791322315;0,4401566875599382;1,0735684186924555e-42;0,4914401174021612
COO;-0,0018285673022944374;0,00036392103411953675;0,1315404072578334;0,009928766558207392;-0,0011714001226069417;0,007112421001863193;0,74576048831362;0,47474895431693687;0,2827588996775971;2,5808966809484452e-43;0,5081122913625722
TDY;0,002168267282114995;-0,00013328004477166413;0,08757990000394573;0,010970681155202867;7,076668181760779e-05;0,0006911275700426194;0,8991817231573764;0,9632404943996437;0,4452580723979651;2,1230107969943697e-54;0,5856218609738706
LVS;0,003346456651211368;0,005083823474050509;-0,04344232996744177;0,010269758704898779;-0,003147596668294374;0,0012689128992657871;0,0031734569180932575;0,20810388792663925;0,8158268141677455;4,6334053331328946e-24;0,3610371661245544
CBOE;9,534904970115642e-05;-0,002954111095311346;0,25290271029022715;0,005999240270234012;-0,0011421458513024845;0,9066970859742972;0,02949737487591814;0,5628174887323351;0,08689677399000137;8,936765940873578e-15;0,20907387227312013
VLTO;6,344086119723148e-05;0,0006255423201492049;0,023854097757534484;0,00014176008737883865;-0,00026296969070400896;0,7091358069836167;0,0274673120703635;0,5239185516083251;0,438961839001181;0,3572642693951781;0,026280449664656258
FSLR;0,0014521444588432462;0,008796614378901797;0,014313409725757481;0,009679880380782456;0,0008011243677002878;0,31151561428783164;0,00025997291238330603;0,8178069257024336;0,9560490973487089;8,52030250976969e-13;0,23284578970316594
CINF;0,005655022151076324;-0,002432982318895953;0,15110241140343791;0,009149520280075575;-0,0013562080116130465;7,916057267335908e-12;0,06641603498155002;0,4822719010723564;0,2947742068084032;4,548948024902607e-30;0,43381922298975717
AEE;0,002189764975805422;-0,005291587797101458;-0,3112391229079158;0,007338311813774448;-0,00040730421509103574;0,00038716565040890905;3,333670313254907e-07;0,7833704391856099;0,005186273075276922;3,811808747056509e-32;0,38748720975116613
TXT;0,0075816074325483675;0,0032940569685339384;0,08765981867821357;0,012526060189681106;-0,001748669180599914;1,1068326640902178e-24;0,0036284231625960473;0,2872147594217847;0,47479350266551823;2,48362116641903e-59;0,6791564183338061
MKC;-0,0013607569113382846;-0,003726289615539764;-0,1684815205949115;0,005912414531282138;-0,0003930090292629529;0,06203658730192637;0,002211632671043709;0,8236800720858869;0,20148958474419076;2,5442590747585764e-17;0,21808106783144265
RF;0,013104358928774786;0,007529033751328246;0,15314653678130707;0,01251579650359104;-0,002295333994758966;1,0690506008447113e-60;4,57549568966586e-12;0,13349569924943328;0,1799361523301168;5,128512524533765e-65;0,7875605516474871
WBD;0,007754847716224126;0,0086337891704246;-0,24520334812315647;0,01087494271788025;-0,0036245479602059023;2,832649769129249e-07;0,0005006001883369929;0,3124262823750244;0,3601177995251975;1,0152037918110432e-14;0,2934371747042466
DRI;0,00573936670433191;0,0026516046018692846;-0,1451343095139454;0,014387469143238532;-0,0010548197513462138;1,777636638077639e-08;0,10873034212821395;0,6614021093181173;0,4199068563803078;1,9536689508712708e-42;0,5215140477160691
PFG;0,010087043896109989;0,0017953381622359851;0,10506277729489838;0,014395446262742145;-0,0028438131521971648;1,529156697726563e-45;0,07219813475746359;0,05116004267365442;0,3335772194874219;1,4802275549638772e-81;0,7863362075959952
J;0,002921328179079273;-0,0011471342096383975;0,10933413146298929;0,010178747473981394;-0,0005525139119554772;4,465710067960059e-05;0,32853858447662165;0,7469741110880772;0,3928791069429264;4,0112619636437793e-42;0,499072970414454
OMC;0,006497936912486341;0,001396315102374251;0,11583115183314448;0,00834163458997856;-0,0014878442506481445;2,1165347566922571e-19;0,21327350604279643;0,3632883507695025;0,34332811590151313;1,3339708188460963e-33;0,5140295556873653
NTRS;0,006349345964291967;0,0003132070040289188;0,30593040714951963;0,011262328920872557;-0,0037550435893614073;3,216664140414865e-20;0,7691585738454969;0,01642285906893875;0,0089199471989549;2,8581184517000333e-55;0,6472672331809595
HOLX;-0,0010854164208209045;-0,0006377398141571564;0,010368673548301996;0,0091143576592124;-0,0007440370866790705;0,1774679486512516;0,6330468813421328;0,7027267942354745;0,9432226662173793;2,0298988499582942e-29;0,3648601264985898
IEX;0,0010593444515086526;0,00082019778929029;0,18319906672013017;0,008808826214566001;-0,0010121317601079706;0,0367792745012414;0,32923864769056;0,4093620083547107;0,046140806965457644;8,397298506713265e-55;0,5988228620094245
CLX;-0,0022190145496207916;-0,003645968326353133;-0,3546564562778685;0,004158713880886125;-0,000598336700449902;0,005511005314427985;0,006057111637671032;0,7562047586453093;0,01420031700780668;1,7445502602952442e-08;0,1258077516532441
CNP;0,005190681284831035;-0,0006662806510243568;-0,3061714218499417;0,010508119614123422;-0,001513366330002692;8,202302846019091e-10;0,6246843807307036;0,4466122196217356;0,0398284826774572;1,8191980727285952e-35;0,45290599228919093
LH;0,0020995909940858216;-0,00029226893196432823;-0,1983201529886527;0,010596016665964972;-0,0004923983575519115;0,010963437070519477;0,8303790366353673;0,8047156637069595;0,1830205330206431;8,327172232459173e-36;0,42556028444542615
JBL;0,0037815536672764554;0,0052065054277931795;0,03173935232383582;0,013068571852716176;0,002104191797189751;2,742508083984744e-05;0,00048266667351792836;0,3294151369118544;0,8437310242678943;2,517959917303637e-43;0,5410564634196358
WRB;0,00634952409492464;-0,0011823161764334467;0,05642135754198793;0,008050500831261881;0,0007292380590136068;2,2742203990603882e-23;0,22577941019333436;0,6084033054206575;0,5955795980355675;3,3262594298653385e-39;0,5514359450024422
LDOS;0,0031156013367616498;-0,0034389835666790427;-0,25386911505473225;0,01060367041291956;-0,00022723385882816318;2,9845213023727282e-05;0,005191573133885293;0,8986792492117448;0,05754331117875714;4,2442252696427906e-42;0,4758128095829355
AVY;0,0037897501718747;0,0009353759881896315;0,08579392046088238;0,010512147711580325;-0,0008260541699874968;1,0495251078677856e-09;0,35039489332722207;0,5719062244370141;0,43194722894646487;6,526813563393525e-55;0,6101580176256806
EXPE;0,004264285011910697;0,007337867186165532;0,2725118298200941;0,015616378534251893;-0,0033058616142373457;0,00015505714186852176;9,081707052642405e-05;0,22178541807084295;0,177597546615883;1,952490771561968e-40;0,530923897766906
