;coefHML;coefSML;coeffundflows;coefrmrf;const;pvalorHML;pvalorSML;pvalorconst;pvalorfundflows;pvalorrmrf;r2
EL;-0,0006317125724877947;5,8586086319629095e-05;0,23584211096726526;0,010031793190092486;-0,004927283709838616;0,49211827413809495;0,9713278583017697;0,06310240329597666;0,27366737544678715;2,986872091837823e-23;0,42781189005627174
ADM;0,005686867790361209;-0,002412877893303075;0,3098709215547485;0,007680811379128006;-0,0010325570561805155;2,3459627992933674e-15;0,041300439979580786;0,5880276415115591;0,047035140884269876;2,3847545081648476e-25;0,5469013537631227
GPN;0,0028698649571916746;-0,0008580917809514765;0,017819695513028425;0,0135495904101016;-0,005232007530970132;0,005424488063415114;0,6360995453374096;0,07592919559527507;0,9406384728355005;1,0243902147990045e-30;0,5186420131351694
PEG;0,002802915253735771;-0,0034353682537587474;-0,24077420522357948;0,009770516699913955;-0,0016743564458019202;0,00011443697994908205;0,007115813816592849;0,4142312416676325;0,15034186892090826;3,839160544141609e-32;0,5222305991786083
PPG;0,0032740889473639283;0,0006660883836545517;0,05348737477677369;0,010669759540565016;-0,002428557485142852;6,659753376425908e-06;0,5963506165702323;0,23379969106830362;0,7472125346247844;1,682150082716343e-36;0,6011196111524515
VRSK;-0,0033716232127925416;-0,0031836666706138053;-0,005044755352884355;0,009222566702809807;2,9329807739652755e-05;4,205019553688821e-07;0,005872627609906726;0,9873809244979355;0,9733683140283739;4,873950273627905e-34;0,5559099970816541
DD;0,006222544525280841;0,004801118977972583;-0,04036175026220817;0,010604514197662276;-0,001891785174728665;1,8159281973499052e-14;0,0004087276785942305;0,3830010899113975;0,8191761257071153;2,5977107693291882e-33;0,6361342530977951
RCL;0,012413468807543335;0,010526766077277865;-0,8418501634068452;0,022966299463776776;-0,0034994012091589814;2,1537991219549455e-11;0,0008388570006955525;0,48735131126965403;0,04124027738930395;3,1874407379018026e-30;0,589779895801271
MPWR;-0,00441097866341327;0,0020014020572796743;0,07219709265888953;0,01380939413417361;0,0025886426618623028;0,0002646748358170577;0,34332600444718275;0,4490296534694541;0,7954344413959313;1,916878294032567e-25;0,4766664718964445
ROK;0,0009228871313687264;0,0015370329409771836;0,08137312369934313;0,011563482266909123;-0,0011387614461271795;0,24239048138895675;0,27219198653697924;0,6150649503254901;0,6592215449806385;2,790262395432974e-35;0,5775163624442052
KDP;0,0014486069554953958;0,0007213519405261247;0,05342103934782607;0,0046454084877313164;-0,0008942968513531629;0,014277936220432419;0,4885258423721325;0,5958966244646808;0,6974192833644763;2,985236041069991e-14;0,3030629577558184
EA;-0,0022514490546689603;-0,0027303367336147647;-0,35275122205396353;0,006371025985326411;0,000492193431430242;0,004814656546035583;0,052657825768297105;0,8284794574992081;0,05780815581659907;1,2004857647542806e-14;0,2732592998619823
EFX;6,55781585727798e-05;0,000955290256319036;0,15684171563308652;0,012598533795118603;-0,0008801528071464983;0,9429499584950356;0,5568317786589382;0,7381350587758955;0,46495210586326385;2,624195203144121e-32;0,5416032234695958
EXR;0,00041694159803635095;-0,0008130219106160217;0,2429892752737957;0,00968035795543239;-0,001172478027771056;0,6457690982942186;0,6133107049219675;0,6527209556783664;0,2530944359152286;1,695073989488358e-22;0,41251935781721516
DFS;0,012754833660855901;0,0015382473966664852;-0,049032323413369154;0,019618648655180218;-0,003633789633223186;7,163207685841543e-20;0,4906211542788762;0,3150342383218481;0,8677096998098542;2,946928024390539e-38;0,6682985402630408
ED;0,0023056676888600696;-0,007548927754713139;0,3005672526611307;0,006126400310757802;-0,0026098906789484627;0,0007405080753053032;1,5739304079791247e-09;0,17848788616838113;0,057794234350595684;1,1712509698727003e-17;0,39498669537711284
HIG;0,009291645577118784;-0,00042840410161825045;0,17115059493535184;0,011149369371051637;-0,0022840472531057573;1,3806481376401348e-27;0,741774636504292;0,2787105609032227;0,31910462592011396;5,221880722565854e-37;0,6906892080720451
VICI;0,006065260326561318;0,003621261295605793;-0,282402719002619;0,012960524639373099;-0,0014680240896251006;2,3027511463325576e-11;0,018094064239268057;0,5515536581232772;0,16066179534542463;1,1239245817751206e-36;0,632855779453904
FICO;-0,00020436979577817684;0,001253636890266007;0,12227530873414437;0,011803465218525778;0,0020636420817093477;0,8481468422358477;0,5079901384424617;0,5010940442585665;0,6246194747045374;1,048382358469963e-23;0,4346397078728079
XYL;0,0031164452388750714;0,0011620837364614018;0,050717811883375805;0,010677945658252062;-0,001185883093203629;3,915589327916866e-05;0,3777348068297701;0,5781589662065925;0,7703418373307089;2,285408794997286e-34;0,5809097161518981
DAL;0,009735959682527866;0,004790208233032841;0,11318202191515678;0,017533909911662426;-0,006741771792618703;1,212336618882674e-12;0,03677564798622068;0,06922618044153486;0,7070795395741136;6,350778597755387e-32;0,6049943968974254
ANSS;-0,005931742206968292;0,0006126054010503801;0,35238834486864334;0,010946524621979582;-0,0019854942021943316;1,175027269348074e-14;0,6281589101995008;0,33288607754845967;0,03572946207724835;1,832163474573489e-37;0,6488658573808355
XEL;0,002217028957549411;-0,007884991964059104;-0,03277790040269652;0,008546447941564601;-0,002294220617708716;0,001984418064280394;1,9729594758211803e-09;0,26035602577213596;0,8433287619504982;6,834219903438695e-27;0,47221495042473793
BIIB;-0,0033083411529332704;0,0011348856897745493;-0,03943115191648712;0,006462862008441512;-0,002254304771870871;0,015555250710439684;0,6375113252096228;0,563413574239526;0,9012610647198889;1,782391812193337e-06;0,14477430810000413
FTV;0,0021328142063628836;0,000263353793893401;0,12870594568628485;0,010823045724378488;-0,0025328561310173107;0,002080135939704257;0,8283298481468657;0,19875941078940992;0,4223501830497415;6,542182072435818e-39;0,6141096408948704
ON;0,002708708552266306;0,008459183946960724;0,039282588443833574;0,014119379690306947;0,002181238311720446;0,03451354831297145;0,00023233961545576846;0,5514122900532363;0,8952258853185582;9,030771882842731e-24;0,4911342333982327
KHC;0,002550748183456215;-0,00046020837983103233;-0,27449204430573104;0,005282202935268697;-3,6233423053760016e-05;0,0008562685419321633;0,730998890055524;0,9866644045491332;0,12131007547658426;9,292227627940395e-12;0,24923747799371865
HSY;0,0008592721383892147;-0,0052509226496328274;-0,012796963172773698;0,006466960600774027;-0,0006431900441714579;0,17383005327231768;4,728555725200112e-06;0,7224805393025846;0,93089070664124;3,3345297548241295e-21;0,377257118917952
WST;-0,006083076252413572;-0,00026016490313305045;0,20173414872621162;0,00871029844416274;0,001400726459186773;4,1116933242912966e-10;0,8742715794285362;0,5990059101267311;0,3530588635857492;1,4443789721530235e-18;0,42773126347921286
CBRE;0,0065359615778558065;0,003828676533644298;0,012466265890693762;0,01280358264543336;-0,0014161379957412866;3,8963294178249135e-14;0,007780061647162026;0,5399895552330747;0,9471927166180877;2,767085170051023e-39;0,6701019338161102
MTD;-0,0016611045961530992;0,0012034373014593053;0,15152071840573056;0,009979942652509611;-0,0009112621647453001;0,02586816650687229;0,36026923000168976;0,6686163432822203;0,38277126970172237;2,0830009628287285e-31;0,5405827208267076
KEYS;-0,001587924687540408;0,004243143369339011;0,3395815288173552;0,007799232493462783;-0,0009621706889598527;0,06072305753857761;0,004945309269070019;0,6911760090149428;0,08640331901364308;3,914064373489872e-18;0,4133068243236595
WTW;0,002327676234550891;-0,002749706589543417;0,10661347179455848;0,009111957306701304;-0,001899048889976104;0,0035069911089034454;0,050479063145077545;0,40247442006378176;0,5639087609837161;2,966998425501327e-25;0,44840777574142077
RMD;-0,0034326263569956967;-0,0029381074871048596;0,31113015379110104;0,01010646075298292;-0,00291858547821754;0,0007501422156103891;0,10013545087263506;0,31226297669896785;0,1865887664373025;1,3330151455159553e-20;0,39669989694004093
EIX;0,0032322739424439826;-0,0036294434778821644;0,008802042621554217;0,009982854264627215;-0,002928114698519252;4,331745420204571e-05;0,008773933147881552;0,188946694683613;0,9612667026831789;1,4908391270703713e-29;0,5052207877748407
CHTR;2,23835684852755e-05;-0,0016649734443675763;0,08521007053464827;0,009733233669441094;-0,003795523628917151;0,9830302888913172;0,3728076300432127;0,21014296345221456;0,7294435996065857;3,9860097703288e-18;0,3320038695685221
TSCO;-0,001216725315982789;0,0016246867440255705;0,2742877919864391;0,007343421140288911;0,0012996458500893822;0,16651199046059686;0,2970822626060477;0,6062023532985661;0,18265394261844334;1,5299772212509588e-15;0,33091061855752835
CAH;0,002182639266919232;-0,002405503250156287;0,2903838250960362;0,007353019184475698;0,00030533857659011685;0,012503761962750447;0,11890785348415343;0,9024465798441009;0,15359880511647586;7,400379790215825e-16;0,3224010486304304
WAB;0,0075556403780026255;0,0058516132410771585;0,20658781970314757;0,011570008980783255;-0,0014963614879550421;3,646824931500548e-23;1,8299320947128212e-06;0,438753245419063;0,1901821039689848;2,343946525482015e-43;0,7416463844481809
EBAY;-0,0018086143825848432;-0,001902055992870719;-0,059438125765726164;0,012451537947771889;-0,0019435059992873524;0,03916983905211355;0,21977947908159978;0,4383377060086956;0,7710163372190637;5,3561973066914276e-34;0,5400847294651914
DLTR;0,001042000305725028;-0,0005748634154816788;0,04253449352667385;0,007495546939819037;-0,00012601997933357005;0,38606822266672347;0,7872725132413614;0,970862117029952;0,8797475372199528;7,956395480674176e-10;0,18997492441985742
ZBH;0,0026343105093717496;0,0032123259965906935;-0,20883000977478897;0,0106080335358173;-0,0030199411066888717;0,00044250024319703404;0,014894619590303965;0,15556675010717425;0,2278366303885764;2,7138118540047014e-34;0,5847500201349818
LYB;0,010520031567511216;0,0065932208927034506;-0,2764483137084047;0,011768184532070675;-0,002440887935985538;1,870336226706489e-25;3,371383596039845e-05;0,333491826501478;0,17936859027671678;3,251551087441922e-31;0,6706775368866666
TROW;0,0002717537936635416;0,0014787311005184005;0,16447070752939322;0,012380766283632242;-0,004208521095503062;0,7212970788089572;0,274366353848908;0,05551035600800425;0,3567790701019411;2,4429976779940746e-40;0,6268408327265728
AVB;0,00461091488652544;-0,002196221633236851;0,2052475803371063;0,012037629722171385;-0,004295378593564294;4,768772378755143e-08;0,12917635728988808;0,06726528482159275;0,28196613672480075;1,1537884570702956e-35;0,5944801441029813
HWM;0,010408907990226162;0,0055445258934361825;0,10956307886237857;0,013660011734776012;-0,0014187647180337985;2,6566111316869945e-19;0,003112179518939105;0,6369235607427899;0,6546462261727778;4,393851003526138e-30;0,6306232774481485
TRGP;0,01503852807929352;0,011310417743063057;-0,971118773601794;0,01676675654798361;0,0019308524173813658;2,27007944578602e-18;6,219149493586875e-05;0,666897324352439;0,0084264835018374;1,0704653320870701e-22;0,5738407669295364
WEC;0,002057192801456824;-0,008530847865618852;-0,031015529076933473;0,008445404738059825;-0,0026163912041779003;0,006013468965808149;6,351484888941851e-10;0,22043460078701782;0,8582676199490814;9,992077412368814e-25;0,4471349293559014
HPQ;0,0040809220356816805;-1,5131927171219754e-05;-0,16924502098112038;0,011744643884916486;-0,0007488613345304125;9,595954935745185e-06;0,992435384855555;0,7720764279769978;0,42209064604687097;4,6289778731774564e-30;0,5249619690083995
WY;0,00512812800471131;0,0008487573400639609;-0,034765992824268434;0,01508707643440692;-0,003042366557912012;2,190317772957034e-09;0,5595030788758811;0,19725126221645506;0,8562259324769479;4,462599689549871e-47;0,6932814890508677
NVR;0,0022083423885683206;0,0023851493917275797;-0,23526679460495514;0,012404581820836109;0,00043935859528950485;0,015118611290930197;0,1371935395282477;0,8654083518900691;0,26608439930214145;2,6597547044049776e-32;0,5468688272793438
CHD;-0,002401080849604299;-0,003549861680351829;-0,2653691613588152;0,004021870130567132;0,0010356210989972473;0,0011915257887774695;0,0066830832992008;0,6221343307435355;0,12219684043933769;4,510595365010171e-08;0,17668260251702295
PHM;0,0038708622930635106;0,003931668096303807;-0,25137246666932567;0,01664259808154664;0,0012714434254106502;0,0012507422263985546;0,062311507465619746;0,7086186619506452;0,3649697532759665;2,722269403126621e-33;0,5674218326077394
BLDR;0,005674226782648674;0,011390605588032595;-0,20664672453177302;0,016710479762592236;0,005362206887655046;3,607465968468109e-06;1,920346883939896e-07;0,11863929453876862;0,4594743914032382;3,7379085508978524e-33;0,6236493729572735
FITB;0,012819904349403343;0,00607510120952814;0,070498244115299;0,014551706143670625;-0,0036998110302024962;5,559711143138164e-42;6,441775109806279e-06;0,08306267638501347;0,6842361127888412;6,825086013743946e-51;0,8093411740747509
DOV;0,0043663081902008665;0,0005690787309306693;0,15294469629712396;0,011894832209697755;-0,002210856087308128;2,949116938537902e-11;0,6056896718694003;0,2163348636245485;0,29366185195194844;2,427343526842738e-49;0,7174344248723418
GLW;0,004761660923748434;0,0003725001826008233;0,02402322692599338;0,011094574013258465;-0,0027684598785088278;1,0792232497633622e-09;0,7781906990409956;0,1970493371207727;0,8905197628907985;5,9880052154671264e-36;0,6088550332845719
RJF;0,006687884530783905;0,0031052055398310577;0,3160389637355483;0,010320207635819095;-0,0008521235462546112;3,092985660483206e-17;0,01632262404022221;0,6820142280305559;0,0632748069845967;6,0532985493894376e-34;0,652125661753209
TTWO;-0,0044735449199308636;-0,0019197117999848576;-0,14078534142389817;0,007302771696222094;-0,0001502321671669251;1,2341197621020564e-05;0,2794760711443269;0,9582660599378647;0,5474903329845954;1,409782893910856e-12;0,27716842439900646
BR;-0,0008563273814389672;-0,0013818050481500053;0,21572171561381007;0,008321562088740813;-0,00033973771305160605;0,16925068210445246;0,21086044879541258;0,8490827327726775;0,1391852476485952;3,764314120614066e-31;0,5214424323528462
NDAQ;-0,0015147419432723548;-0,00160872475791603;0,11051332053028791;0,009854248856294935;-0,0004971539517472382;0,016102539038474167;0,14769237658285195;0,7818449125286604;0,45028619116045676;8,622253391753656e-39;0,5960351203367342
STT;0,006920116315327953;-0,0014794744156154298;0,1628675666085211;0,012080833936255173;-0,003899452871811996;6,834226504566244e-15;0,3115647101478724;0,10031062678955723;0,39847043450460773;2,769445096494054e-35;0,6223779360958397
WDC;0,005777580710016289;-0,0010256826188913084;-0,24490370005757056;0,01611582466129365;-0,004190954636825203;8,875064058815853e-06;0,6486635654870494;0,25103319448851613;0,4100666408342678;6,230590943632954e-29;0,508782620056756
MTB;0,01206259554405912;0,005527222798249278;0,062433248675262745;0,00940118705154508;-0,004060083835093996;1,3301429069505271e-33;0,0002069827575791233;0,08810665725304463;0,7467384024638843;9,882729391539542e-25;0,6735345438489178
HPE;0,006620368095688016;0,0026533287937426883;-0,10421224924412695;0,010303668459455692;-0,00223187522259656;2,771353296341517e-14;0,06554867903071265;0,33742068224051325;0,5822657931915838;4,772938880691611e-29;0,5813948027191463
AWK;-0,0007488654931608172;-0,004230829824505547;0,013393402350535197;0,010466438755745851;-0,00232412112646936;0,32978622251485246;0,002125161449335428;0,2924711905113971;0,9405744935476188;6,013776206631244e-32;0,5080349021209817
IRM;0,003983415815069534;0,0005535952143983329;-0,3391109009637649;0,010686198963472745;0,0019359989880349572;1,412911516009471e-05;0,7276807739373168;0,45238928706445525;0,10713720217031115;1,9169507023709798e-26;0,48304816230292547
SBAC;-0,0020841351924250607;-0,004519197561748861;0,3650754782884544;0,009264891641760581;-0,003157947079371071;0,014037692173743904;0,0027681853303881186;0,19270312322106925;0,06516542846710222;1,6080077671566654e-23;0,430641928050045
GRMN;0,000431970733686975;0,0008700481305085273;-0,18050583536541756;0,009958604764962678;-0,0007538796694032078;0,5031298752629205;0,44707596500236724;0,6840483490403972;0,23252997099532885;9,302353197631576e-38;0,5883458392880335
ALGN;-0,0010038715919910093;0,008501964502464187;0,26054211435160557;0,01668817226543909;-0,004847270231190864;0,4842788975817517;0,0009752983518938699;0,24021775251859362;0,43809778300299784;1,589517827807836e-25;0,5036083407001029
DECK;0,0015603956779844056;0,005382220353920535;-0,22681334466088515;0,011705009279892618;0,004301488118223341;0,1742276994332803;0,008634426664119276;0,19217132894179828;0,3981524332150007;4,53787806693612e-21;0,42455281460680416
DTE;0,004887041712174479;-0,0025674341480389166;-0,01361229459805465;0,00911160044627399;-0,002456855499578908;1,698581389653347e-11;0,03587654552819878;0,2134663540066736;0,9324618082494547;8,544460873942773e-31;0,556395008542121
STLD;0,006914252720334536;0,005162789791191456;0,15856719586861795;0,01093064472540915;0,0023961980183135234;1,0531380924557435e-08;0,012768369581577729;0,4723957435479077;0,5594429922108767;1,205188457393354e-18;0,45491258127177203
ETR;0,0033464425486529133;-0,003983213147107333;-0,09574013360360029;0,01029030785307978;-0,003256118704153264;3,523341645286741e-05;0,0049805960870562774;0,15340154338590645;0,6056839565343506;7,127430878296983e-30;0,5048811968196548
HUBB;0,003556333135074255;0,001219603837121412;0,02957575855431097;0,00939394851265535;0,0011772049756217026;1,9932744376366727e-06;0,3449821625047913;0,5733069091959275;0,8621032270171048;1,2684701335918894e-29;0,5394632193852946
ULTA;0,005753965945528413;0,001408264812210841;0,28813244014206313;0,01297860664416073;-0,0011109976829708516;2,6486053566780066e-07;0,4632323194819883;0,720739084475249;0,25592979649046554;1,1070993166872314e-26;0,5189609989357928
PTC;0,0007675295844649818;0,0019140598584748887;-0,21206902935890826;0,01223887113793622;0,0015587448932997256;0,3699393266557446;0,20784617821553808;0,5259506926584201;0,29009651991895985;4,050714790359531e-34;0,5578119021791863
MOH;-5,246448361228023e-05;-0,00338965358645739;0,6730051762500061;0,009092538864249069;0,0003225968137008133;0,9628285489084378;0,09067896446587588;0,9205348874988133;0,01127999149277993;1,0476518818628637e-14;0,30762669022243316
CPAY;0,003995469920713864;0,0018834851325853677;0,04706698667874531;0,011654710129638276;-0,0032547807680862557;2,6598189761494667e-06;0,20052388420109546;0,17214487288001892;0,80813656592664;2,311444679853122e-33;0,5800347432686183
NTAP;0,0024066641917120614;0,0024573365349289133;0,010161559204975086;0,009716946865724089;-0,0008845759825060989;0,006017524984897599;0,11155931194174613;0,7228157259747868;0,9601147582226566;3,955139243844135e-24;0,4625622014507781
AXON;-0,0034166263415170792;0,008195427816728414;-0,18756190615107873;0,012624269357014498;0,0035860812003369355;0,00990753583746011;0,0005299576950477434;0,34258725464637607;0,5421627121882624;3,302212081876486e-19;0,42521870097052583
EQR;0,004561117074262231;-0,0010382879251550237;0,3438860146431734;0,010776266181543417;-0,005248579366087971;1,931692722527473e-08;0,45358315817963846;0,02006364314929035;0,06094667299277123;1,7267168076765084e-32;0,5783806728988342
IFF;0,001077743218456893;0,0053282913438061465;-0,0010786267654103042;0,010207916650709858;-0,004811912669616679;0,2626902556558915;0,001997936517019123;0,0823594902779779;0,9961731143640832;2,4222806449368457e-22;0,45554867433215696
APTV;0,005700913628560613;0,0058954615246791025;-0,040500420586282365;0,015990729648251226;-0,004299744730593039;7,62971928189375e-08;0,0013359350226895745;0,14449871715492546;0,865710340202035;2,385921359684475e-38;0,6467333019195454
BAX;-0,00033808693757676235;-0,0021352606735574003;0,3712981650433391;0,006014826444883896;-0,006477082270166635;0,6899879397494033;0,15642099918677327;0,008338001910226095;0,062349753861141465;5,112192435253401e-12;0,24787337292962786
GPC;0,0049759110037610075;-0,002689352034246557;0,2455627520286922;0,01127542325800573;-0,0024685242508721526;2,281842228543136e-11;0,03212807419202178;0,22284050233963373;0,13707129172566884;1,3253802459833441e-39;0,6411196259760044
CTRA;0,007510185357625009;-0,004491145068127183;0,23520732185035526;0,007211538176069093;-0,0010157779156258087;3,9737615319210846e-08;0,05562570951363663;0,7883524225170271;0,4458575645145636;5,1182722491302264e-08;0,25713995604847273
STE;-0,00020187012329326407;0,0003455866520053663;0,05642058340135796;0,009338124631129678;-0,0007941549781530511;0,8078193049355297;0,8143677947955977;0,7390556081984723;0,7714932186061386;2,5795182290339935e-24;0,4356055592462885
BALL;0,0010776183475683487;-0,0019791837684432706;-0,12119829402303044;0,010773518673507624;-0,0029604060420625293;0,2646058305460765;0,24803065070718247;0,28595543253653805;0,5915175657148919;4,705360483804304e-24;0,4140743967037813
ES;0,0023665337865671566;-0,006359608613534198;-0,1293816052671775;0,009503280712164483;-0,0036278473341680743;0,0022915326254504807;5,224392876186381e-06;0,10083686786504636;0,4715113012449762;6,2507003789255865e-28;0,47055966353265555
ILMN;-0,004910784055287765;0,004918192374721568;-0,37368114615039016;0,010273826729930255;-0,005497296088322364;8,41451111492922e-05;0,024489292830028143;0,11938813681996074;0,19350887623977406;1,3780760226037885e-15;0,36012591925313797
INVH;0,002450033299960679;-0,002414694660303875;0,005896178729496537;0,012994581950448444;-0,0026195055202356465;0,0033229057471272218;0,10024823579335665;0,27007427260360184;0,9756606716405779;1,0659674125649596e-38;0,5942744466465897
BRO;0,000839776578789806;-0,003028966472943615;0,13227340416833785;0,009734272669863837;-7,450119970475033e-05;0,1980652189713023;0,009290507033782302;0,9682273226980983;0,3859181753166504;3,587881043700247e-36;0,5641583907826805
PPL;0,005972334167757899;-0,005358928411484005;0,05544478818119993;0,011515247448201286;-0,004547707328653143;2,66502589852341e-13;0,00010353666569234529;0,03925852310667317;0,7565581368115384;1,4467586335124472e-36;0,6140600895794123
HBAN;0,013726233142126353;0,006742441722521916;0,08441395518851907;0,010955092491565946;-0,004337781647651088;8,086135612503953e-45;9,318456161713109e-07;0,04574668267336149;0,6317354082577818;6,222428957374799e-35;0,7685303486003378
WAT;0,000849552950298314;0,00039157657317620125;0,0125662618674394;0,008347879574213398;-0,0006204478275556015;0,3204099042722997;0,796001836228936;0,8003381587361074;0,9498748944014593;1,0210327045739568e-19;0,36957292903640826
FE;0,0028789510400333545;-0,0036803175658661983;-0,06005645648924885;0,008515762707190658;-0,003470969755210234;0,0030953700875744334;0,0320980367093645;0,21034829201621447;0,7898874020026547;6,327411830799188e-17;0,3226896376426127
ARE;0,0019788853844736596;0,0013288816460231827;0,0925430890778849;0,010573455459836475;-0,004156743983495116;0,010089779580559372;0,32660978173605615;0,05896755739540223;0,6044351331014532;1,1550648839766127e-32;0,5557680450255158
COO;-0,0015805208113475627;0,00019014731661689418;0,19429696354129528;0,010163478236700269;-0,002324471335718399;0,03708121729998401;0,8869357180543338;0,28387907281883534;0,2716943153242844;1,9406838600002714e-31;0,5344268746011145
TDY;0,0024319873290878204;-0,00013912408416784613;0,22549257762462127;0,010976417060602312;-0,0023308758567200717;0,001055697393197796;0,9147483772135612;0,2688592535390061;0,18956997026197245;2,883303562327489e-36;0,5923361373283462
LVS;0,003408122522983208;0,005433723099696738;-0,2051749338676749;0,009726109641043203;-0,003681128901515847;0,005203040448302954;0,011853007870907345;0,28944120248212735;0,46838486989279093;1,2396529403130938e-14;0,339908548981826
CBOE;0,00022938059593448625;-0,002059447314603004;-0,04765143989770382;0,006242927992244998;0,0003583635624072852;0,7748865747413534;0,14867082909860488;0,8763831387534385;0,7996371291505842;6,942156558421727e-14;0,25034542148360217
VLTO;6,743899366054347e-05;0,0007426144100393817;0,04129344987741593;0,00016000814658010797;-0,00024698181172286163;0,7564352291534959;0,05519434466873645;0,6925359151925499;0,4174884330496129;0,4477283172140992;0,03188018953426608
FSLR;0,0013694663652314672;0,009293883222469103;-0,25729199943582737;0,009835645555906226;0,003521744325039653;0,4052770465126675;0,001640500591866471;0,4561598221175456;0,5040182394268057;3,3751595347478247e-09;0,24434219776857502
CINF;0,006309852712235932;-0,0017318701734303176;0,4317234933728841;0,009229170392162981;-0,0039045516714608128;1,8563095919528946e-10;0,30011608076773294;0,14970958135525705;0,051117548841789866;8,231082154694484e-20;0,4589483695249511
AEE;0,0023143116438951402;-0,005374362915554035;-0,15907698410100563;0,008272467030081054;-0,002029162621854554;0,0006605754019139412;1,0078350275785953e-05;0,2923392814210256;0,31099534567743886;8,35464051953747e-28;0,4705931805516498
TXT;0,0076058403317066;0,003212475753942678;0,17205758679592958;0,012410402292822061;-0,0010245736099196094;2,6657797150139858e-21;0,012066905446354198;0,6184932943594044;0,3052524929368881;9,713761321189782e-44;0,721879505007389
MKC;-0,0008448704279176695;-0,003059452452466919;0,024686291374345297;0,005789323220883463;-0,0027528755855999202;0,2771042423768051;0,0271691651116109;0,21782895083673723;0,8919305875107681;5,486952472314514e-13;0,23831207846439284
RF;0,012889593603506303;0,007741639403884751;0,09932914146263441;0,012558756525761283;-0,003296650075668715;1,345401307571394e-43;6,799329659392406e-09;0,11320002657544936;0,5570475034908495;6,547170860853864e-44;0,7982842234023512
WBD;0,00819234014094873;0,011177557173859798;-0,1606086770718583;0,010077116215148433;-0,007513691347815857;4,181600684897777e-06;0,0003467052038699035;0,13250799563555216;0,692388573966232;8,58504626157287e-09;0,3077902666210861
DRI;0,0062563285075579065;0,0021949962428769233;-0,06865519788743012;0,016239202411895467;-0,0019386726284992563;4,048829003973413e-08;0,26038406505203354;0,5389454802163178;0,789383285419003;1,1642368426500498e-35;0,6044285477653042
PFG;0,009964921585396231;0,0026652262338299863;0,15359491346963494;0,014297161036483241;-0,0025784583267395703;3,3845475241858387e-35;0,023470949085051894;0,17421017043868345;0,32005925429632887;6,103650462993269e-57;0,8085846680687057
J;0,0032589442174060525;-0,000733168448952093;0,1681693332321178;0,00984908005053924;-0,001360191635721832;2,8529121130619706e-05;0,5876213666274707;0,5345459725809236;0,34632559655324546;1,1791905028031317e-29;0,5261413157929837
OMC;0,006578973694917015;0,001735435404485105;0,29028405940382657;0,008490155960592875;-0,0029945190460456514;5,999209263701879e-17;0,1750596761145096;0,14865330020477482;0,086103168001148;4,969463937393441e-26;0,5803603564179874
NTRS;0,005829612560419102;-0,000367117966905722;0,3045067783779938;0,010951597379448957;-0,005011460783136925;7,94840772365381e-14;0,7760057320560237;0,017237903497247863;0,07486077981737975;1,650591702936115e-36;0,6375448943193693
HOLX;-0,0007910825599337123;-0,0012402972331081099;-0,21636878588084887;0,009307991457797706;-0,0002395328399465726;0,3883013893171272;0,4455751584164417;0,9274768744035184;0,3135985601147722;6,7366540096204025e-21;0,3660240600793121
IEX;0,0010964535770047262;0,001077777169727786;0,26902649716735483;0,008441240091802157;-0,001954069863667174;0,05356628711571359;0,28314686010881046;0,229753893545574;0,04312723692711813;4,171868535791266e-36;0,6005905652143112
CLX;-0,0024620276227340504;-0,002975987737951063;-0,4316017574214526;0,0037259633684445692;-0,00015139128830059272;0,007121174071046405;0,06534569718884176;0,9536501492336118;0,043045576166863386;3,291905043517038e-05;0,1157602615933202
CNP;0,005202879889971006;-0,0009072364568489721;-0,37742445933093527;0,011973929437746852;-0,0017618418136893838;5,775388901819308e-08;0,5801829246832327;0,5072800764080476;0,08227847796734397;9,626866979796058e-30;0,526068847939645
LH;0,0023257735710736555;-0,0015349505193564838;-0,042371577996064454;0,011178072451242829;-0,0006343632394427801;0,012194668841469601;0,34775581178865345;0,8104639951206594;0,8441528317510708;3,873882969036422e-27;0,46804730958879937
JBL;0,0032128934417163493;0,0043718969637270115;-0,10098373380343835;0,014239633930061585;0,0020869496777101873;0,0005781326930950031;0,007899457730007112;0,43004543388723104;0,6392050814106509;7,274304750045284e-38;0,6223666990225356
WRB;0,007150631943407728;-0,000985711551247506;0,2611271953843018;0,008270660137658897;-0,0011115453758072727;5,134719913801611e-22;0,3990211447311469;0,5569078961624316;0,09135025543521616;1,7354653523139067e-28;0,6131464176849919
LDOS;0,003352626850635071;-0,003438370154935974;-0,1346592839485343;0,010434637398129415;-0,0018972167513009181;8,053503588122199e-05;0,02094101617202656;0,4288283231202451;0,49065432831466016;2,537451628997014e-28;0,4853975222503373
AVY;0,0037354463518484314;0,001713112967145801;0,2080424827682532;0,01020191892149755;-0,001297191732766516;2,225422392125197e-08;0,13370327137540447;0,48229318068251015;0,16745145227760694;3,722714963538332e-39;0,647408393857382
EXPE;0,005105243244147751;0,00857548487604546;0,20721156399368645;0,016896393012138366;-0,0032687535866527447;1,6701320823149454e-05;4,3761450328260715e-05;0,32675889910108014;0,4453243469145195;5,593237955786091e-35;0,6274880882665907
SYF;0,011535052447724138;0,0035518130200921827;0,10718713099368382;0,016901189234410422;-0,004563311342257713;8,638321132571566e-22;0,06225302397557739;0,1385222667742187;0,668619949236807;6,71740701503731e-39;0,6891868441393919
