Date;Mkt-RF;SMB;HML;RF;rendimientos apple;% Fundflows
09/08/2022;-0,19;0,33;-0,26;0,80%;-2,47%;846,633
10/08/2022;-0,49;0,93;-1,4;0,80%;3,82%;-143,942
11/08/2022;1,67;0,77;-1,92;0,80%;-2,66%;2961,17
12/08/2022;-0,06;0,81;-1,64;0,80%;4,57%;1280,517
15/08/2022;-0,05;0,89;-0,06;0,80%;3,05%;-469,868
16/08/2022;0;0,94;-0,08;0,80%;-0,90%;-1029,256
17/08/2022;-0,68;-1,82;2,11;0,80%;-0,84%;-1417,947
18/08/2022;2,36;1,14;-1,6;0,80%;-0,37%;319,99
19/08/2022;-0,07;-0,24;1,64;0,80%;-2,07%;1860,428
22/08/2022;1,76;0,62;-0,74;0,80%;-2,31%;-464,408
23/08/2022;0,38;0,14;-0,63;0,80%;2,23%;185,948
24/08/2022;0,19;-0,35;0,7;0,80%;0,22%;474,146
25/08/2022;-0,93;-1,17;1,04;0,80%;-0,35%;-1509,296
26/08/2022;0,27;0,19;0,46;0,80%;-2,73%;440,295
29/08/2022;-1,5;-1,16;0,97;0,80%;-1,14%;-141,835
30/08/2022;-2,14;-0,17;0,38;0,80%;-2,53%;-2978,991
31/08/2022;-0,11;0,03;0,32;0,80%;-0,76%;-696,796
01/09/2022;0,4;0,65;-0,62;0,80%;0,56%;217,328
02/09/2022;1,45;0,17;-0,01;0,80%;-2,54%;-178,376
06/09/2022;-3,38;-0,55;1,68;0,80%;1,55%;-1804,006
07/09/2022;-0,72;-0,57;0,43;0,80%;3,33%;332,003
08/09/2022;-1,11;-0,24;-0,24;0,80%;1,94%;1431,868
09/09/2022;-0,74;0,28;-0,44;0,80%;3,54%;220,226
12/09/2022;-0,01;-1,11;-0,29;0,90%;1,57%;1219,611
13/09/2022;-0,99;-0,07;1,06;0,90%;-4,12%;-636,776
14/09/2022;-0,51;-0,44;-0,51;0,90%;3,53%;-5975,581
15/09/2022;1,92;0,69;-1,53;0,90%;0,38%;-1341,507
16/09/2022;0,78;-0,08;-0,2;0,90%;-0,13%;4584,296
19/09/2022;1,67;0,52;-0,52;0,90%;1,87%;-559,365
20/09/2022;1,07;0,27;-0,17;0,90%;-0,11%;3262,714
21/09/2022;-4,29;-0,19;1,44;0,90%;-2,60%;-403,245
22/09/2022;0,44;-0,04;-0,28;0,90%;-4,14%;-2585,846
23/09/2022;-1,03;0,34;0,54;0,90%;-4,70%;393,049
26/09/2022;-0,98;-0,84;0,85;0,90%;0,25%;662,202
27/09/2022;0,72;-0,16;0,67;0,90%;2,48%;4223,421
28/09/2022;-1,16;-0,2;0,06;0,90%;1,71%;-1544,197
29/09/2022;-1,68;0,36;0,08;0,90%;-7,05%;2167,46
30/09/2022;-1,14;-1,35;0,42;0,90%;-1,11%;-1287,704
03/10/2022;-1,85;-0,25;-0,8;0,90%;-9,01%;4180,243
04/10/2022;-1,02;0,17;-0,75;0,90%;2,86%;-2694,039
05/10/2022;-0,05;0,64;-0,93;0,90%;-3,52%;-887,77
06/10/2022;2,15;0,91;-0,33;0,90%;-1,12%;-791,802
07/10/2022;-2,17;-0,46;0,87;0,90%;-6,53%;-615,919
10/10/2022;-1,42;0,51;0,27;0,90%;-0,05%;-1923,092
11/10/2022;2,55;-0,27;0,68;1,10%;-2,94%;3673,325
12/10/2022;3,3;0,76;-0,07;1,10%;0,34%;697,687
13/10/2022;-0,22;-0,35;0,06;1,10%;2,04%;-303,128
14/10/2022;-0,86;0,53;0,12;1,10%;-7,85%;2488,244
17/10/2022;-2,91;-0,63;1,68;1,10%;6,77%;1125,437
18/10/2022;-0,81;0,04;0,76;1,10%;0,38%;2182,035
19/10/2022;-0,7;0,55;0,32;1,10%;0,84%;-74,184
20/10/2022;-0,27;0,08;0,02;1,10%;-6,88%;202,647
21/10/2022;2,4;-0,63;1,57;1,10%;3,40%;-1279,475
24/10/2022;-2,46;-0,47;1,2;1,10%;-1,50%;1422,077
25/10/2022;2,74;0,68;-1,43;1,10%;5,15%;5358,201
26/10/2022;1,19;-0,11;0,01;1,10%;1,00%;-2308,939
27/10/2022;-0,87;-1,34;1,21;1,10%;0,20%;4469,252
28/10/2022;-0,8;-0,26;-0,43;1,10%;1,51%;-1120,035
31/10/2022;2,3;-0,17;0,1;1,10%;-0,43%;136,168
01/11/2022;1,03;-0,74;0,44;1,10%;0,12%;4827,088
02/11/2022;1,78;1,36;-1,52;1,10%;-5,80%;-1422,981
03/11/2022;-0,66;0,43;0,89;1,10%;0,15%;-3656,21
04/11/2022;-0,54;0,32;1,06;1,10%;-3,71%;-3246,976
07/11/2022;2,33;-0,04;-0,33;1,10%;-5,14%;-1580,04
08/11/2022;-0,67;0,38;0,75;1,10%;-2,98%;-322,845
09/11/2022;-0,35;0,16;0,78;1,40%;-7,44%;-859,365
10/11/2022;-2,67;-1,21;1,61;1,40%;7,13%;-617,272
11/11/2022;-1,03;0,3;0,31;1,40%;2,72%;4244,172
14/11/2022;1,16;-0,61;1,27;1,40%;-2,60%;2151,586
15/11/2022;0,87;-0,49;0,61;1,40%;1,80%;2962,36
16/11/2022;0,5;-0,48;-0,36;1,40%;-3,93%;-1633,607
17/11/2022;-2,25;-0,64;0,55;1,40%;-2,03%;-2371,518
18/11/2022;5,68;1,63;-3,11;1,40%;-1,64%;965,59
21/11/2022;1,07;0,28;-1,08;1,40%;-7,08%;1603,778
22/11/2022;-0,95;-0,39;0,26;1,40%;1,21%;927,094
23/11/2022;1,03;0,72;-0,7;1,40%;7,53%;-2499,044
25/11/2022;-1,03;-1,22;0,57;1,40%;-0,19%;683,772
28/11/2022;-0,42;-0,52;0,58;1,40%;0,03%;884,649
29/11/2022;0,4;-0,18;0,08;1,40%;-1,15%;-1484,77
30/11/2022;-0,53;-0,35;0,99;1,40%;7,39%;-731,385
01/12/2022;1,35;-0,53;0,43;1,40%;0,00%;-5808,828
02/12/2022;0,63;0,02;-0,94;1,40%;0,08%;1609,033
05/12/2022;-0,02;0,22;0,43;1,40%;-6,58%;-1993,786
06/12/2022;-1,55;-0,4;-0,2;1,40%;-1,45%;-639,442
07/12/2022;-0,18;0,1;1,03;1,40%;-3,27%;-275,754
08/12/2022;3,12;0,35;-2,07;1,40%;-0,35%;1867,762
09/12/2022;-0,02;0,26;-0,69;1,60%;3,18%;2238,601
12/12/2022;-0,08;0,92;-0,55;1,60%;-6,48%;3067,951
13/12/2022;-2,02;-0,59;-0,51;1,60%;-4,18%;3271,126
14/12/2022;-1,51;-0,24;1,16;1,60%;-2,61%;1366,213
15/12/2022;-0,24;-0,13;-0,34;1,60%;0,55%;-279,637
16/12/2022;0,77;0,2;-1,22;1,60%;-4,83%;-5532,328
19/12/2022;-0,8;-0,55;0,36;1,60%;-0,24%;-1438,234
20/12/2022;1,41;-0,32;-0,16;1,60%;-8,40%;-532,135
21/12/2022;0,66;0,19;-0,74;1,60%;-0,17%;1369,812
22/12/2022;-0,56;0,03;-0,43;1,60%;-9,30%;1544,858
23/12/2022;-2,57;-0,39;1,37;1,60%;-1,77%;-570,947
27/12/2022;-1,02;0,53;0,19;1,60%;-12,11%;516,877
28/12/2022;-1,01;-0,79;1,24;1,60%;3,26%;-762,702
29/12/2022;0,13;0,21;0,25;1,60%;7,77%;-2486,684
30/12/2022;1,52;0,12;-0,13;1,60%;1,11%;0
03/01/2023;-1,52;0,09;0,37;1,60%;-13,06%;-2046,07
04/01/2023;0,51;-0,61;1,16;1,60%;5,00%;1790,344
05/01/2023;-0,51;-0,74;1,42;1,60%;-2,95%;-882,769
06/01/2023;-1,23;-0,24;-0,29;1,60%;2,44%;75,882
09/01/2023;1,87;1,27;-1,07;1,60%;5,77%;970,186
10/01/2023;-0,22;0,12;-0,03;1,60%;-0,77%;504,2
11/01/2023;-0,47;0,07;-0,12;1,70%;3,61%;175,747
12/01/2023;0,81;0,54;0,04;1,70%;0,28%;138,449
13/01/2023;-1,14;-0,18;1,21;1,70%;-0,94%;-238,178
17/01/2023;2,21;-0,06;0,04;1,70%;7,16%;677,552
18/01/2023;0,04;0,55;-1,24;1,70%;-2,08%;-338,088
19/01/2023;0,8;0,91;-0,57;1,70%;-1,26%;-822,29
20/01/2023;1,26;0,17;-0,82;1,70%;4,80%;563,511
23/01/2023;0,46;1,45;-0,3;1,70%;7,46%;1227,529
24/01/2023;0,46;0,28;-0,29;1,70%;0,10%;-580,98
25/01/2023;-0,18;0,18;-0,52;1,70%;0,38%;680,68
26/01/2023;-1,54;0,05;-0,7;1,70%;10,41%;-20,017
27/01/2023;-0,86;-0,26;0,84;1,70%;10,44%;283,334
30/01/2023;1,95;0,13;-0,71;1,70%;-6,53%;-710,105
31/01/2023;1,29;0,18;-1,01;1,70%;3,86%;-580,805
01/02/2023;-0,16;-0,23;0,21;1,70%;4,62%;-629,949
02/02/2023;0;-0,04;0,65;1,70%;3,71%;2915,705
03/02/2023;1,08;-0,58;0,02;1,70%;0,90%;-2479,426
06/02/2023;0,36;0,63;-1,15;1,70%;2,49%;-1546,566
07/02/2023;-1,38;-0,11;0,72;1,70%;1,05%;-1209,247
08/02/2023;1,58;0,98;-0,08;1,70%;2,25%;-622,786
09/02/2023;1,19;1,01;-1,67;1,80%;2,95%;-1231,832
10/02/2023;1,54;1,63;-2,07;1,80%;-5,16%;590,227
13/02/2023;-1,08;0,08;0,95;1,80%;-1,15%;-2284,952
14/02/2023;-0,73;-0,81;0,41;1,80%;7,24%;2786,071
15/02/2023;1,24;-0,53;-0,05;1,80%;2,36%;-2641,184
16/02/2023;-1,18;-0,67;0,72;1,80%;-5,86%;-807,161
17/02/2023;-0,95;-0,64;0,2;1,80%;3,06%;326,618
21/02/2023;0,11;-0,7;1,55;1,80%;-5,40%;-732,987
22/02/2023;1,14;0,2;-0,73;1,80%;1,75%;-1157,32
23/02/2023;0,12;0,15;-0,68;1,80%;0,60%;-816,835
24/02/2023;0,51;1,03;-0,9;1,80%;-2,60%;400,606
27/02/2023;-1,37;-0,03;0,97;1,80%;5,32%;-1704,565
28/02/2023;-0,28;0,68;-0,15;1,80%;-0,93%;-516,976
01/03/2023;-2,16;-1,25;0,91;1,80%;-1,44%;277,556
02/03/2023;-0,04;0,55;-0,43;1,80%;-6,03%;-3611,182
03/03/2023;0,46;0,22;-0,24;1,80%;3,55%;-3241,314
06/03/2023;-1,09;-0,52;1,25;1,80%;-2,03%;4445,515
07/03/2023;0,31;0,16;-0,29;1,80%;-3,20%;2325,46
08/03/2023;-0,26;0,62;-0,71;1,80%;-3,09%;278,783
09/03/2023;-0,42;0,21;0,62;1,60%;-5,12%;-2093,99
10/03/2023;0,67;-0,34;-0,41;1,60%;0,30%;215,371
13/03/2023;1,61;0;-0,52;1,60%;0,60%;-5113,061
14/03/2023;-0,13;-1,65;-0,09;1,60%;4,91%;809,055
15/03/2023;-1,45;0,74;-0,66;1,60%;-1,55%;-1821,907
16/03/2023;0,08;0,19;-0,39;1,60%;2,02%;2140,032
17/03/2023;-2,02;-0,63;-0,66;1,60%;-2,20%;7325,322
20/03/2023;-1,68;-1,47;0,8;1,60%;1,72%;6085,843
21/03/2023;-0,34;-0,62;-3,52;1,60%;7,53%;610,082
22/03/2023;1,71;0,12;-0,4;1,60%;-3,31%;-1774,389
23/03/2023;-0,79;-0,08;-1,81;1,60%;0,56%;-647,139
24/03/2023;1,76;0,18;-0,19;1,60%;-0,95%;-4602,884
27/03/2023;-1,21;-0,81;-1,55;1,60%;0,73%;-1266,001
28/03/2023;0,84;-0,62;0,75;1,60%;-1,38%;4378,849
29/03/2023;1,49;0,45;0,67;1,60%;2,45%;-1384,814
30/03/2023;-1,74;-0,8;-0,47;1,60%;0,72%;-1705,488
31/03/2023;0,21;-0,17;-1,55;1,60%;6,05%;1856,731
03/04/2023;0,46;0,11;0,72;1,60%;-6,31%;-2845,865
04/04/2023;0,27;0,22;1,01;1,60%;-1,13%;1068,571
05/04/2023;-0,17;-0,17;0,75;1,60%;-3,74%;-1941,057
06/04/2023;1,39;-0,3;-0,54;1,60%;-0,25%;163,07
10/04/2023;0,5;-0,54;-0,58;1,60%;-0,30%;-1104,879
11/04/2023;1,53;0,69;-0,77;1,60%;1,23%;266,26
12/04/2023;0,28;-0,47;0,78;1,80%;-3,40%;1966,14
13/04/2023;-0,72;-0,97;-0,72;1,80%;2,93%;2631,135
14/04/2023;-0,4;-1,4;1,4;1,80%;-0,49%;1694,928
17/04/2023;0,34;0,06;-0,53;1,80%;1,10%;-82,508
18/04/2023;0,2;0,79;0,27;1,80%;-1,47%;-972,688
19/04/2023;0,06;0,47;0,58;1,80%;-2,04%;-932,091
20/04/2023;-0,51;-0,54;0,37;1,80%;-10,25%;-787,029
21/04/2023;1,39;0,36;-1,17;1,80%;1,27%;658,891
24/04/2023;-0,23;-0,95;0,2;1,80%;-1,54%;844,974
25/04/2023;0,33;0,79;-0,2;1,80%;-1,16%;3135,244
26/04/2023;0,04;-0,43;-0,3;1,80%;-4,40%;1157,196
27/04/2023;-0,04;0,28;0,4;1,80%;4,10%;-1415,671
28/04/2023;-0,61;0,09;-0,26;1,80%;2,54%;-3897,086
01/05/2023;0,08;0,26;-0,91;1,80%;-1,52%;-2702,897
02/05/2023;0;-0,4;0,47;1,80%;-0,94%;2182,227
03/05/2023;-1,76;-0,99;0,11;1,80%;0,19%;-2239,161
04/05/2023;-0,41;0,14;-0,75;1,80%;0,37%;367,194
05/05/2023;1,85;-0,56;0,01;1,80%;5,35%;1701,398
08/05/2023;0,77;0,15;0,17;1,80%;1,01%;2929,385
09/05/2023;-0,02;0,3;-0,78;1,60%;-1,55%;887,481
10/05/2023;-1,28;-0,53;-1,39;1,60%;-0,36%;-1479,32
11/05/2023;-0,56;1,06;-1,02;1,60%;2,08%;2910,046
12/05/2023;-0,78;-0,29;-0,99;1,60%;-2,41%;-144,256
15/05/2023;1,9;0,4;0,6;1,60%;-0,98%;-226,379
16/05/2023;0,08;-0,31;-0,27;1,60%;0,10%;578,016
17/05/2023;-0,43;0,11;-0,05;1,60%;4,31%;-635,905
18/05/2023;0,43;0,45;-1,31;1,60%;1,73%;-1681,611
19/05/2023;-0,21;-0,48;-0,08;1,60%;1,82%;3688,964
22/05/2023;-0,22;-0,19;0,35;1,60%;4,73%;2846,5
23/05/2023;0,47;0,84;0,01;1,60%;-1,66%;-1256,145
24/05/2023;-0,72;-0,33;-0,46;1,60%;-1,56%;-1428,419
25/05/2023;1,32;0,87;1,18;1,60%;0,86%;637,08
26/05/2023;0,99;-0,08;-0,38;1,60%;4,61%;4332,814
30/05/2023;-0,26;-0,45;-0,3;1,60%;4,05%;378,042
31/05/2023;0,17;1,26;-0,22;1,60%;1,37%;-126,024
01/06/2023;-1,09;0,39;1,05;1,60%;1,75%;4009,015
02/06/2023;-0,72;-0,32;-0,19;1,60%;3,06%;-316,339
05/06/2023;0,64;-0,71;-1,08;1,60%;1,69%;-2075,403
06/06/2023;1,32;0,04;-0,87;1,60%;1,69%;-2583,771
07/06/2023;-0,01;-0,15;-0,41;1,60%;1,46%;-256,849
08/06/2023;-0,6;-0,1;-1,12;1,60%;4,48%;4456,563
09/06/2023;1,01;0,14;-0,07;1,90%;3,98%;-708,089
12/06/2023;1,62;1,55;1,63;1,90%;2,20%;837,808
13/06/2023;-0,26;-1;-0,73;1,90%;3,49%;-2666,871
14/06/2023;0,47;2,12;1,32;1,90%;-0,75%;261,99
15/06/2023;-0,36;1,34;2,24;1,90%;-0,35%;-4808,181
16/06/2023;0,59;-0,49;-1,15;1,90%;1,80%;-1703,584
17/06/2024;0,59;-0,49;-1,15;1,90%;0,00%;0
20/06/2023;0,03;-0,71;-0,4;1,90%;5,20%;-702,776
21/06/2023;0,94;0,04;-1,4;1,90%;-5,62%;2732,229
22/06/2023;0,74;0,57;0,07;1,90%;1,97%;3305,168
23/06/2023;-0,04;-0,89;-0,92;1,90%;-3,07%;-4801,96
26/06/2023;1,22;-0,35;0,06;1,90%;-6,25%;4267,015
27/06/2023;-0,45;-0,55;0,21;1,90%;3,73%;1358,477
28/06/2023;-0,45;-0,55;0,21;1,90%;2,38%;850,593
29/06/2023;-0,48;0,43;-0,66;1,90%;0,49%;654,071
30/06/2023;-0,56;0,03;0,54;1,90%;1,65%;2496,883
03/07/2023;0,32;-0,67;-1,23;1,90%;6,67%;776,014
05/07/2023;-0,84;-0,63;0,07;1,90%;0,95%;1154,332
06/07/2023;-0,48;-0,32;1,3;1,90%;-2,13%;-5229,201
07/07/2023;1,21;0,47;-0,52;1,90%;-0,77%;1494,896
10/07/2023;0,04;0,54;-0,42;1,90%;-1,77%;1666,25
11/07/2023;0,44;0,52;0,76;1,90%;0,07%;1846,078
12/07/2023;1,14;-0,63;-0,77;1,90%;0,81%;-2389,56
13/07/2023;0,15;0;1,08;2,20%;2,15%;3499,504
14/07/2023;-0,29;-0,95;-0,26;2,20%;1,24%;-2225,603
17/07/2023;-0,95;-0,51;-0,68;2,20%;3,15%;-6198,496
18/07/2023;-0,12;1,06;1,25;2,20%;1,01%;-811,616
19/07/2023;0,37;1,29;-0,01;2,20%;-0,71%;-158,937
20/07/2023;0,75;0,04;0,49;2,20%;-10,24%;-728,288
21/07/2023;0,74;0,3;0,43;2,20%;-1,10%;3707,634
24/07/2023;0,9;0,05;-0,1;2,20%;3,42%;180,917
25/07/2023;-0,25;-0,3;-1,51;2,20%;-1,42%;-3519,451
26/07/2023;0,49;0,76;-0,27;2,20%;-0,35%;728,65
27/07/2023;0,78;0,22;1,09;2,20%;-3,32%;1411,564
28/07/2023;0,25;-0,07;1,32;2,20%;4,11%;1741,939
31/07/2023;-0,81;-0,58;0,65;2,20%;0,37%;-936,763
01/08/2023;-0,05;-0,33;-0,37;2,20%;-2,41%;1807,676
02/08/2023;0,31;-0,27;0,78;2,20%;-2,70%;-3195,022
03/08/2023;0,25;-0,04;-0,79;2,20%;2,03%;-22,506
04/08/2023;0,02;0,68;1,02;2,20%;-2,13%;-2940,964
07/08/2023;-0,75;-0,91;0,26;2,20%;-0,95%;-1429,303
08/08/2023;1,14;0,54;-0,32;2,20%;-0,70%;-991,523
09/08/2023;0,26;1,08;-0,09;2,20%;-3,05%;605,874
10/08/2023;-0,35;-0,16;0,31;2,00%;1,29%;4011,096
11/08/2023;-1,49;-0,18;0,59;2,00%;-1,10%;178,337
14/08/2023;-0,2;-0,05;0,08;2,00%;-1,20%;-690,414
15/08/2023;-0,49;0,04;0,77;2,00%;-2,88%;-1164,833
16/08/2023;0,77;-1,15;0,57;2,00%;-3,21%;-819,388
17/08/2023;-0,47;0,05;0,12;2,00%;-2,87%;-2396,046
18/08/2023;-0,78;-0,08;-0,04;2,00%;-1,72%;65,451
21/08/2023;0,01;-0,32;-0,67;2,00%;7,07%;-2748,701
22/08/2023;-0,11;0,13;0,47;2,00%;0,82%;-1405,773
23/08/2023;0,51;-0,65;-0,79;2,00%;1,56%;-394,281
24/08/2023;-1,18;0,24;-1,04;2,00%;-2,92%;-1173,752
25/08/2023;-0,81;-0,41;-0,14;2,00%;3,65%;830,28
28/08/2023;-0,87;-0,33;0,5;2,00%;0,10%;2067,851
29/08/2023;0,04;0,41;-0,22;2,00%;7,41%;-1416,71
30/08/2023;0,64;-0,69;-0,58;2,00%;-0,11%;-808,457
31/08/2023;-0,32;0,23;-1,05;2,00%;0,46%;-360,747
01/09/2023;1,08;-0,1;-0,11;2,00%;-5,20%;3017,137
05/09/2023;-1,43;-0,2;0,62;2,00%;4,58%;-1714,357
06/09/2023;0,65;-0,07;-0,58;2,00%;-1,80%;-943,484
07/09/2023;0,63;-0,01;0,41;2,00%;-0,17%;1740,043
08/09/2023;1,5;0,01;-0,11;2,00%;-1,20%;2335,171
11/09/2023;0,41;0,24;-0,45;2,00%;9,62%;2405,464
12/09/2023;-0,08;-0,21;0,21;2,00%;-2,26%;-1233,213
13/09/2023;0,26;0,66;0,59;2,10%;1,42%;-1694,461
14/09/2023;-0,54;-1,37;-0,85;2,10%;1,73%;-334,849
15/09/2023;-0,71;0;-0,18;2,10%;-0,60%;-1531,16
18/09/2023;-0,4;-0,63;0,03;2,10%;-3,38%;1196,95
19/09/2023;0,12;-0,62;0,39;2,10%;0,46%;2573,114
20/09/2023;0,66;-0,26;-0,53;2,10%;-1,48%;-1173,114
21/09/2023;-0,59;-0,25;1,02;2,10%;-2,66%;-2192,766
22/09/2023;0,03;-0,79;-0,22;2,10%;-4,32%;3515,702
25/09/2023;0,84;0,22;0,86;2,10%;0,86%;7144,447
26/09/2023;-1,21;0,15;0,25;2,10%;-1,17%;367,307
27/09/2023;-0,04;-0,81;-0,19;2,10%;-1,49%;2107,634
28/09/2023;-0,27;-0,12;-0,01;2,10%;2,42%;-3449,71
29/09/2023;-0,95;-0,1;0,27;2,10%;1,55%;-2699,27
02/10/2023;-1,69;0,19;0,38;2,10%;0,55%;3012,508
03/10/2023;-0,25;0,02;-0,5;2,10%;-2,04%;-1175,188
04/10/2023;0,39;-0,11;0,35;2,10%;5,77%;-2149,648
05/10/2023;-1,46;0,39;-0,5;2,10%;-0,43%;-2273,303
06/10/2023;0,13;0,69;0,12;2,10%;0,18%;-2398,072
09/10/2023;0,65;0,16;0,03;2,10%;-0,33%;472,471
10/10/2023;-0,27;-0,03;0,3;2,10%;1,51%;-3825,17
11/10/2023;-0,14;-0,92;-1,05;2,10%;-0,24%;2367,915
12/10/2023;-1,5;-0,33;-0,14;2,10%;-1,58%;-349,091
13/10/2023;0,77;-0,28;-0,39;2,10%;-3,04%;-1040,849
16/10/2023;-0,15;0,31;0,08;2,10%;1,11%;474,666
17/10/2023;1,21;-0,29;-0,55;2,10%;0,37%;654,142
18/10/2023;0,58;-0,32;0,26;2,10%;-4,89%;414,247
19/10/2023;0,61;0,15;0,64;2,10%;-9,76%;-150,574
20/10/2023;0,32;-0,67;0,39;2,10%;-3,76%;277,291
23/10/2023;-0,81;-1,47;0,12;2,10%;0,04%;674
24/10/2023;-0,59;-0,47;0,06;2,10%;2,07%;778
25/10/2023;1,14;0,61;-0,09;2,10%;-1,91%;-1969,74
26/10/2023;0,09;0,88;0,7;2,10%;-3,19%;1127,341
27/10/2023;-1,47;-0,63;-0,17;2,10%;0,75%;2021,76
30/10/2023;-0,92;-0,5;-0,22;2,10%;-4,91%;-554,352
31/10/2023;-1,32;0,06;-0,15;2,10%;1,75%;4737,759
01/11/2023;-0,23;-0,26;-0,78;2,10%;2,37%;41,831
02/11/2023;0,71;0,25;-0,58;2,10%;6,06%;-3825,415
03/11/2023;-1,58;-0,3;0,84;2,10%;0,66%;-1765,808
06/11/2023;-1,15;0,85;1,66;2,10%;-0,31%;2956,242
07/11/2023;-0,53;-0,35;-0,57;2,10%;1,32%;1219,444
08/11/2023;1,15;-0,39;0,28;2,10%;-0,03%;109,19
09/11/2023;0,63;0,05;-0,08;2,10%;-5,62%;-2054,922
10/11/2023;0,93;-0,63;-0,03;2,10%;2,20%;2667,691
13/11/2023;1,95;0,48;1,64;2,10%;4,13%;1828,486
14/11/2023;1,1;1,61;0,59;2,10%;5,94%;-1276,748
15/11/2023;0,01;-1,06;-0,65;2,10%;2,26%;-246,803
16/11/2023;0,35;-0,02;-1,21;2,10%;-3,88%;1753,167
17/11/2023;-0,04;-0,82;-0,44;2,10%;0,30%;3691,395
20/11/2023;-0,89;-1,08;0,49;2,10%;0,55%;-4530,065
21/11/2023;1,49;-0,57;-0,44;2,10%;2,35%;-181,649
22/11/2023;-0,05;0,15;-0,27;2,10%;-2,94%;815,789
24/11/2023;2,18;2,99;1,18;2,10%;0,53%;-250,29
27/11/2023;0,18;-0,04;0,49;2,10%;0,27%;-1457,126
28/11/2023;-0,11;-1,4;-0,31;2,10%;4,41%;2272,355
29/11/2023;0,25;0,99;0,62;2,10%;-1,05%;3116,174
30/11/2023;0,73;0;-0,28;2,10%;-1,68%;2000,081
01/12/2023;-0,32;-0,79;-0,61;2,10%;-0,52%;-616,157
04/12/2023;0,42;0,21;-0,05;2,10%;-1,37%;2984,283
05/12/2023;0,11;0,59;0,19;2,10%;1,32%;-1758,083
06/12/2023;-0,23;-0,11;-0,08;2,10%;0,27%;4244,561
07/12/2023;0,06;-0,29;0,05;2,10%;1,36%;2500,507
08/12/2023;0,02;0,44;0,69;2,10%;0,49%;-3231,161
11/12/2023;0,35;-0,45;0,02;2,10%;-1,70%;598,26
12/12/2023;0,82;2,05;1,06;2,10%;-1,15%;-1640,103
13/12/2023;-0,44;1,41;0,5;2,10%;0,96%;-2715,196
14/12/2023;-0,21;-0,83;-0,83;2,10%;4,80%;4963,335
15/12/2023;-0,39;0,3;0,31;2,10%;0,97%;2736,482
18/12/2023;0,81;0,05;0,47;2,10%;-0,56%;20839,557
19/12/2023;0,44;0,02;0,53;2,10%;2,02%;10219,261
20/12/2023;0,34;-0,39;-0,12;2,10%;-4,00%;664,761
21/12/2023;0,34;-0,43;-0,88;2,10%;2,94%;1216,561
22/12/2023;1,55;1,72;1,35;2,10%;-0,77%;898,186
26/12/2023;0,51;1,12;2,05;2,10%;1,60%;-5445,375
27/12/2023;-0,06;-0,4;-0,57;2,10%;1,87%;1069,912
28/12/2023;0,42;-0,38;-0,38;2,10%;-3,21%;738,163
