Date;Mkt-RF;SMB;HML;RF;rendimientos apple;% Fundflows
21/07/2022;-0,39;0,45;-0,38;0,00%;1,01%;0,07%
22/07/2022;-0,41;-0,26;-1;0,00%;-0,93%;0,21%
25/07/2022;1,95;-0,06;0,46;0,00%;0,12%;0,26%
26/07/2022;-0,71;0,21;1,02;0,00%;-1,19%;0,41%
27/07/2022;2,8;0,9;-0,56;0,00%;2,56%;0,15%
28/07/2022;0,89;1,48;-1,32;0,00%;1,25%;-0,28%
29/07/2022;0,97;0,05;-1,6;0,00%;1,45%;-0,36%
01/08/2022;-1,19;-1,09;1,38;0,00%;-0,30%;0,36%
02/08/2022;0,11;-0,31;1,68;0,00%;-0,66%;-0,36%
03/08/2022;-1,32;0,09;1,06;0,00%;1,55%;-0,26%
04/08/2022;2,72;0,49;-1,26;0,00%;-0,07%;0,23%
05/08/2022;1,19;0,07;-0,87;0,00%;-0,17%;0,26%
08/08/2022;1,44;-0,95;0,45;0,00%;-0,12%;0,39%
09/08/2022;-0,19;0,33;-0,26;0,00%;-0,40%;0,30%
10/08/2022;-0,49;0,93;-1,4;0,00%;2,08%;0,02%
11/08/2022;1,67;0,77;-1,92;0,00%;0,00%;0,62%
12/08/2022;-0,06;0,81;-1,64;0,00%;1,68%;0,36%
15/08/2022;-0,05;0,89;-0,06;0,00%;0,41%;0,12%
16/08/2022;0;0,94;-0,08;0,00%;0,20%;-0,18%
17/08/2022;-0,68;-1,82;2,11;0,00%;-0,71%;-0,16%
18/08/2022;2,36;1,14;-1,6;0,00%;0,29%;0,03%
19/08/2022;-0,07;-0,24;1,64;0,00%;-1,35%;0,44%
22/08/2022;1,76;0,62;-0,74;0,00%;-2,10%;0,01%
23/08/2022;0,38;0,14;-0,63;0,00%;-0,24%;0,08%
24/08/2022;0,19;-0,35;0,7;0,00%;0,32%;-0,02%
25/08/2022;-0,93;-1,17;1,04;0,00%;1,40%;-0,31%
26/08/2022;0,27;0,19;0,46;0,00%;-3,44%;0,08%
29/08/2022;-1,5;-1,16;0,97;0,00%;-0,66%;-0,06%
30/08/2022;-2,14;-0,17;0,38;0,00%;-1,10%;-0,63%
31/08/2022;-0,11;0,03;0,32;0,00%;-0,76%;-0,01%
01/09/2022;0,4;0,65;-0,62;0,00%;0,31%;0,09%
02/09/2022;1,45;0,17;-0,01;0,00%;-1,06%;-0,01%
06/09/2022;-3,38;-0,55;1,68;0,00%;-0,38%;-0,34%
07/09/2022;-0,72;-0,57;0,43;0,00%;1,78%;0,05%
08/09/2022;-1,11;-0,24;-0,24;0,00%;0,65%;0,47%
09/09/2022;-0,74;0,28;-0,44;0,00%;1,54%;0,12%
12/09/2022;-0,01;-1,11;-0,29;0,00%;1,07%;0,31%
13/09/2022;-0,99;-0,07;1,06;0,00%;-4,45%;-0,13%
14/09/2022;-0,51;-0,44;-0,51;0,00%;0,38%;-1,20%
15/09/2022;1,92;0,69;-1,53;0,00%;-1,14%;0,04%
16/09/2022;0,78;-0,08;-0,2;0,00%;-1,18%;0,94%
19/09/2022;1,67;0,52;-0,52;0,00%;0,77%;-0,30%
20/09/2022;1,07;0,27;-0,17;0,00%;-1,15%;0,68%
21/09/2022;-4,29;-0,19;1,44;0,00%;-1,76%;-0,07%
22/09/2022;0,44;-0,04;-0,28;0,00%;-0,84%;-0,48%
23/09/2022;-1,03;0,34;0,54;0,00%;-1,69%;0,11%
26/09/2022;-0,98;-0,84;0,85;0,00%;-0,99%;0,10%
27/09/2022;0,72;-0,16;0,67;0,00%;-0,26%;0,95%
28/09/2022;-1,16;-0,2;0,06;0,00%;1,95%;-0,05%
29/09/2022;-1,68;0,36;0,08;0,00%;-2,11%;0,49%
30/09/2022;-1,14;-1,35;0,42;0,00%;-1,56%;-0,29%
03/10/2022;-1,85;-0,25;-0,8;0,00%;2,61%;0,77%
04/10/2022;-1,02;0,17;-0,75;0,00%;3,05%;-0,24%
05/10/2022;-0,05;0,64;-0,93;0,00%;-0,23%;-0,12%
06/10/2022;2,15;0,91;-0,33;0,00%;-1,04%;-0,14%
07/10/2022;-2,17;-0,46;0,87;0,00%;-2,83%;-0,03%
10/10/2022;-1,42;0,51;0,27;0,00%;-0,77%;-0,35%
11/10/2022;2,55;-0,27;0,68;0,00%;-0,64%;0,81%
12/10/2022;3,3;0,76;-0,07;0,00%;-0,33%;0,16%
13/10/2022;-0,22;-0,35;0,06;0,00%;2,61%;-0,05%
14/10/2022;-0,86;0,53;0,12;0,00%;-2,31%;0,54%
17/10/2022;-2,91;-0,63;1,68;0,00%;2,54%;0,22%
18/10/2022;-0,81;0,04;0,76;0,00%;1,17%;0,52%
19/10/2022;-0,7;0,55;0,32;0,00%;-0,71%;0,02%
20/10/2022;-0,27;0,08;0,02;0,00%;-0,84%;0,16%
21/10/2022;2,4;-0,63;1,57;0,00%;2,40%;-0,04%
24/10/2022;-2,46;-0,47;1,2;0,00%;1,22%;0,37%
25/10/2022;2,74;0,68;-1,43;0,00%;1,58%;1,03%
26/10/2022;1,19;-0,11;0,01;0,00%;-0,76%;-0,29%
27/10/2022;-0,87;-1,34;1,21;0,00%;-0,54%;1,19%
28/10/2022;-0,8;-0,26;-0,43;0,00%;2,35%;-0,28%
31/10/2022;2,3;-0,17;0,1;0,00%;-0,73%;0,08%
01/11/2022;1,03;-0,74;0,44;0,00%;-0,44%;1,03%
02/11/2022;1,78;1,36;-1,52;0,00%;-2,54%;0,05%
03/11/2022;-0,66;0,43;0,89;0,00%;-1,04%;-0,72%
04/11/2022;-0,54;0,32;1,06;0,00%;1,43%;-0,71%
07/11/2022;2,33;-0,04;-0,33;0,00%;0,95%;-0,30%
08/11/2022;-0,67;0,38;0,75;0,00%;0,54%;-0,05%
09/11/2022;-0,35;0,16;0,78;0,00%;-2,08%;-0,13%
10/11/2022;-2,67;-1,21;1,61;0,00%;5,35%;-0,45%
11/11/2022;-1,03;0,3;0,31;0,00%;0,96%;0,86%
14/11/2022;1,16;-0,61;1,27;0,00%;-0,85%;0,42%
15/11/2022;0,87;-0,49;0,61;0,00%;0,85%;0,83%
16/11/2022;0,5;-0,48;-0,36;0,00%;-0,77%;-0,20%
17/11/2022;-2,25;-0,64;0,55;0,00%;-0,31%;-0,41%
18/11/2022;5,68;1,63;-3,11;0,00%;0,45%;0,18%
21/11/2022;1,07;0,28;-1,08;0,00%;-0,36%;0,32%
22/11/2022;-0,95;-0,39;0,26;0,00%;1,34%;0,27%
23/11/2022;1,03;0,72;-0,7;0,00%;0,63%;-1,39%
25/11/2022;-1,03;-1,22;0,57;0,00%;-0,02%;0,17%
28/11/2022;-0,42;-0,52;0,58;0,00%;-1,61%;0,22%
29/11/2022;0,4;-0,18;0,08;0,00%;-0,17%;-0,21%
30/11/2022;-0,53;-0,35;0,99;0,00%;3,10%;-0,04%
01/12/2022;1,35;-0,53;0,43;0,00%;-0,07%;-1,11%
02/12/2022;0,63;0,02;-0,94;0,00%;-0,12%;0,49%
05/12/2022;-0,02;0,22;0,43;0,00%;-1,82%;-0,28%
06/12/2022;-1,55;-0,4;-0,2;0,00%;-1,45%;-0,07%
07/12/2022;-0,18;0,1;1,03;0,00%;-0,17%;-0,01%
08/12/2022;3,12;0,35;-2,07;0,00%;0,78%;0,29%
09/12/2022;-0,02;0,26;-0,69;0,00%;-0,75%;0,40%
12/12/2022;-0,08;0,92;-0,55;0,00%;1,43%;0,50%
13/12/2022;-2,02;-0,59;-0,51;0,00%;0,75%;0,58%
14/12/2022;-1,51;-0,24;1,16;0,00%;-0,64%;0,84%
15/12/2022;-0,24;-0,13;-0,34;0,00%;-2,48%;-0,98%
16/12/2022;0,77;0,2;-1,22;0,00%;-1,65%;-0,85%
19/12/2022;-0,8;-0,55;0,36;0,00%;-0,85%;-0,33%
20/12/2022;1,41;-0,32;-0,16;0,00%;0,14%;-0,07%
21/12/2022;0,66;0,19;-0,74;0,00%;1,48%;0,27%
22/12/2022;-0,56;0,03;-0,43;0,00%;-1,44%;-0,15%
23/12/2022;-2,57;-0,39;1,37;0,00%;0,57%;0,04%
27/12/2022;-1,02;0,53;0,19;0,00%;-0,40%;0,12%
28/12/2022;-1,01;-0,79;1,24;0,00%;-1,25%;-0,19%
29/12/2022;0,13;0,21;0,25;0,00%;1,78%;-0,57%
30/12/2022;1,52;0,12;-0,13;0,00%;-0,26%;0,00%
03/01/2023;-1,52;0,09;0,37;0,00%;-0,42%;-0,42%
04/01/2023;0,51;-0,61;1,16;0,00%;0,77%;0,32%
05/01/2023;-0,51;-0,74;1,42;0,00%;-1,15%;-0,17%
06/01/2023;-1,23;-0,24;-0,29;0,00%;2,27%;0,00%
09/01/2023;1,87;1,27;-1,07;0,00%;-0,06%;0,24%
10/01/2023;-0,22;0,12;-0,03;0,00%;0,70%;0,14%
11/01/2023;-0,47;0,07;-0,12;0,00%;1,26%;-0,12%
12/01/2023;0,81;0,54;0,04;0,00%;0,36%;0,06%
13/01/2023;-1,14;-0,18;1,21;0,00%;0,39%;-0,07%
17/01/2023;2,21;-0,06;0,04;0,00%;-0,18%;0,18%
18/01/2023;0,04;0,55;-1,24;0,00%;-1,59%;-0,09%
19/01/2023;0,8;0,91;-0,57;0,00%;-0,73%;-0,13%
20/01/2023;1,26;0,17;-0,82;0,00%;1,85%;0,13%
23/01/2023;0,46;1,45;-0,3;0,00%;1,19%;0,25%
24/01/2023;0,46;0,28;-0,29;0,00%;-0,11%;-0,11%
25/01/2023;-0,18;0,18;-0,52;0,00%;0,04%;0,15%
26/01/2023;-1,54;0,05;-0,7;0,00%;1,09%;0,04%
27/01/2023;-0,86;-0,26;0,84;0,00%;0,23%;-0,02%
30/01/2023;1,95;0,13;-0,71;0,00%;-1,26%;-0,10%
31/01/2023;1,29;0,18;-1,01;0,00%;1,46%;-0,06%
01/02/2023;-0,16;-0,23;0,21;0,00%;1,06%;-0,04%
02/02/2023;0;-0,04;0,65;0,00%;1,45%;0,46%
03/02/2023;1,08;-0,58;0,02;0,00%;-1,07%;-0,43%
06/02/2023;0,36;0,63;-1,15;0,00%;-0,61%;-0,33%
07/02/2023;-1,38;-0,11;0,72;0,00%;1,30%;-0,22%
08/02/2023;1,58;0,98;-0,08;0,00%;-1,10%;-0,23%
09/02/2023;1,19;1,01;-1,67;0,00%;-0,87%;-0,23%
10/02/2023;1,54;1,63;-2,07;0,00%;0,23%;0,17%
13/02/2023;-1,08;0,08;0,95;0,00%;1,17%;-0,34%
14/02/2023;-0,73;-0,81;0,41;0,00%;-0,05%;0,55%
15/02/2023;1,24;-0,53;-0,05;0,00%;0,32%;-0,48%
16/02/2023;-1,18;-0,67;0,72;0,00%;-1,39%;-0,14%
17/02/2023;-0,95;-0,64;0,2;0,00%;-0,25%;0,06%
21/02/2023;0,11;-0,7;1,55;0,00%;-2,03%;-0,13%
22/02/2023;1,14;0,2;-0,73;0,00%;-0,14%;-0,48%
23/02/2023;0,12;0,15;-0,68;0,00%;0,53%;-0,24%
24/02/2023;0,51;1,03;-0,9;0,00%;-1,07%;0,09%
27/02/2023;-1,37;-0,03;0,97;0,00%;0,34%;-0,39%
28/02/2023;-0,28;0,68;-0,15;0,00%;-0,37%;-0,07%
01/03/2023;-2,16;-1,25;0,91;0,00%;-0,38%;0,10%
02/03/2023;-0,04;0,55;-0,43;0,00%;0,78%;-0,84%
03/03/2023;0,46;0,22;-0,24;0,00%;1,59%;-0,67%
06/03/2023;-1,09;-0,52;1,25;0,00%;0,07%;0,91%
07/03/2023;0,31;0,16;-0,29;0,00%;-1,55%;0,57%
08/03/2023;-0,26;0,62;-0,71;0,00%;0,16%;0,08%
09/03/2023;-0,42;0,21;0,62;0,00%;-1,86%;-0,33%
10/03/2023;0,67;-0,34;-0,41;0,00%;-1,45%;0,08%
13/03/2023;1,61;0;-0,52;0,00%;-0,14%;-1,06%
14/03/2023;-0,13;-1,65;-0,09;0,00%;1,64%;0,25%
15/03/2023;-1,45;0,74;-0,66;0,00%;-0,63%;-0,46%
16/03/2023;0,08;0,19;-0,39;0,00%;1,74%;0,31%
17/03/2023;-2,02;-0,63;-0,66;0,00%;-1,56%;1,50%
20/03/2023;-1,68;-1,47;0,8;0,00%;0,96%;1,20%
21/03/2023;-0,34;-0,62;-3,52;0,00%;1,31%;0,13%
22/03/2023;1,71;0,12;-0,4;0,00%;-1,72%;-0,16%
23/03/2023;-0,79;-0,08;-1,81;0,00%;0,27%;-0,20%
24/03/2023;1,76;0,18;-0,19;0,00%;0,65%;-0,76%
27/03/2023;-1,21;-0,81;-1,55;0,00%;0,19%;-0,18%
28/03/2023;0,84;-0,62;0,75;0,00%;-0,23%;0,93%
29/03/2023;1,49;0,45;0,67;0,00%;1,44%;-0,19%
30/03/2023;-1,74;-0,8;-0,47;0,00%;0,58%;-0,29%
31/03/2023;0,21;-0,17;-1,55;0,00%;1,40%;-0,06%
03/04/2023;0,46;0,11;0,72;0,00%;0,38%;-0,44%
04/04/2023;0,27;0,22;1,01;0,00%;-0,56%;0,22%
05/04/2023;-0,17;-0,17;0,75;0,00%;-0,26%;-0,37%
06/04/2023;1,39;-0,3;-0,54;0,00%;0,39%;0,05%
10/04/2023;0,5;-0,54;-0,58;0,00%;0,10%;-0,16%
11/04/2023;1,53;0,69;-0,77;0,00%;0,03%;0,12%
12/04/2023;0,28;-0,47;0,78;0,00%;-0,41%;0,45%
13/04/2023;-0,72;-0,97;-0,72;0,00%;1,32%;0,58%
14/04/2023;-0,4;-1,4;1,4;0,00%;-0,25%;0,36%
17/04/2023;0,34;0,06;-0,53;0,00%;0,36%;0,06%
18/04/2023;0,2;0,79;0,27;0,00%;0,07%;-0,16%
19/04/2023;0,06;0,47;0,58;0,00%;-0,02%;-0,12%
20/04/2023;-0,51;-0,54;0,37;0,00%;-0,55%;-0,11%
21/04/2023;1,39;0,36;-1,17;0,00%;0,08%;0,24%
24/04/2023;-0,23;-0,95;0,2;0,00%;0,10%;0,19%
25/04/2023;0,33;0,79;-0,2;0,00%;-1,60%;0,56%
26/04/2023;0,04;-0,43;-0,3;0,00%;-0,42%;0,17%
27/04/2023;-0,04;0,28;0,4;0,00%;1,97%;-0,11%
28/04/2023;-0,61;0,09;-0,26;0,00%;0,85%;-0,73%
01/05/2023;0,08;0,26;-0,91;0,00%;-0,10%;-0,45%
02/05/2023;0;-0,4;0,47;0,00%;-1,13%;0,46%
03/05/2023;-1,76;-0,99;0,11;0,00%;-0,69%;-0,41%
04/05/2023;-0,41;0,14;-0,75;0,00%;-0,71%;0,09%
05/05/2023;1,85;-0,56;0,01;0,00%;1,83%;0,31%
08/05/2023;0,77;0,15;0,17;0,00%;0,03%;0,61%
09/05/2023;-0,02;0,3;-0,78;0,00%;-0,44%;0,16%
10/05/2023;-1,28;-0,53;-1,39;0,00%;0,47%;-0,32%
11/05/2023;-0,56;1,06;-1,02;0,00%;-0,18%;0,51%
12/05/2023;-0,78;-0,29;-0,99;0,00%;-0,13%;-0,25%
15/05/2023;1,9;0,4;0,6;0,00%;0,34%;-0,05%
16/05/2023;0,08;-0,31;-0,27;0,00%;-0,67%;0,16%
17/05/2023;-0,43;0,11;-0,05;0,00%;1,21%;-0,10%
18/05/2023;0,43;0,45;-1,31;0,00%;0,96%;-0,37%
19/05/2023;-0,21;-0,48;-0,08;0,00%;-0,15%;0,77%
22/05/2023;-0,22;-0,19;0,35;0,00%;0,04%;0,60%
23/05/2023;0,47;0,84;0,01;0,00%;-1,13%;-0,27%
24/05/2023;-0,72;-0,33;-0,46;0,00%;-0,73%;-0,29%
25/05/2023;1,32;0,87;1,18;0,00%;0,86%;0,04%
26/05/2023;0,99;-0,08;-0,38;0,00%;1,29%;0,83%
30/05/2023;-0,26;-0,45;-0,3;0,00%;0,04%;0,06%
31/05/2023;0,17;1,26;-0,22;0,00%;-0,56%;0,01%
01/06/2023;-1,09;0,39;1,05;0,00%;0,95%;0,81%
02/06/2023;-0,72;-0,32;-0,19;0,00%;1,44%;-0,01%
05/06/2023;0,64;-0,71;-1,08;0,00%;-0,19%;-0,28%
06/06/2023;1,32;0,04;-0,87;0,00%;0,22%;-0,40%
07/06/2023;-0,01;-0,15;-0,41;0,00%;-0,35%;-0,04%
08/06/2023;-0,6;-0,1;-1,12;0,00%;0,60%;0,95%
09/06/2023;1,01;0,14;-0,07;0,00%;0,18%;-0,15%
12/06/2023;1,62;1,55;1,63;0,00%;0,90%;0,29%
13/06/2023;-0,26;-1;-0,73;0,00%;0,66%;-0,19%
14/06/2023;0,47;2,12;1,32;0,00%;0,12%;0,10%
15/06/2023;-0,36;1,34;2,24;0,00%;1,23%;-0,70%
16/06/2023;0,59;-0,49;-1,15;0,00%;-0,71%;0,02%
19/06/2023;0,59;-0,49;-1,15;0,00%;0,00%;0,00%
20/06/2023;0,03;-0,71;-0,4;0,00%;-0,52%;-0,20%
21/06/2023;0,94;0,04;-1,4;0,00%;-0,51%;0,75%
22/06/2023;0,74;0,57;0,07;0,00%;0,36%;0,61%
23/06/2023;-0,04;-0,89;-0,92;0,00%;-0,76%;-0,98%
26/06/2023;1,22;-0,35;0,06;0,00%;-0,41%;0,87%
27/06/2023;-0,45;-0,55;0,21;0,00%;1,09%;0,29%
28/06/2023;-0,45;-0,55;0,21;0,00%;0,05%;0,58%
29/06/2023;-0,48;0,43;-0,66;0,00%;0,39%;0,43%
30/06/2023;-0,56;0,03;0,54;0,00%;1,17%;1,06%
03/07/2023;0,32;-0,67;-1,23;0,00%;0,12%;0,42%
05/07/2023;-0,84;-0,63;0,07;0,00%;-0,15%;0,15%
06/07/2023;-0,48;-0,32;1,3;0,00%;-0,79%;-0,69%
07/07/2023;1,21;0,47;-0,52;0,00%;-0,25%;0,39%
10/07/2023;0,04;0,54;-0,42;0,00%;0,25%;0,33%
11/07/2023;0,44;0,52;0,76;0,00%;0,64%;0,32%
12/07/2023;1,14;-0,63;-0,77;0,00%;0,80%;-0,31%
13/07/2023;0,15;0;1,08;0,00%;0,79%;0,71%
14/07/2023;-0,29;-0,95;-0,26;0,00%;-0,06%;-0,21%
17/07/2023;-0,95;-0,51;-0,68;0,00%;0,35%;-0,82%
18/07/2023;-0,12;1,06;1,25;0,00%;0,74%;0,02%
19/07/2023;0,37;1,29;-0,01;0,00%;0,22%;-0,11%
20/07/2023;0,75;0,04;0,49;0,00%;-0,67%;-0,04%
21/07/2023;0,74;0,3;0,43;0,00%;0,00%;1,21%
24/07/2023;0,9;0,05;-0,1;0,00%;0,45%;0,09%
25/07/2023;-0,25;-0,3;-1,51;0,00%;0,27%;-0,58%
26/07/2023;0,49;0,76;-0,27;0,00%;0,02%;0,37%
27/07/2023;0,78;0,22;1,09;0,00%;-0,67%;0,52%
28/07/2023;0,25;-0,07;1,32;0,00%;0,97%;0,38%
31/07/2023;-0,81;-0,58;0,65;0,00%;0,19%;-0,11%
01/08/2023;-0,05;-0,33;-0,37;0,00%;-0,29%;0,46%
02/08/2023;0,31;-0,27;0,78;0,00%;-1,40%;-0,52%
03/08/2023;0,25;-0,04;-0,79;0,00%;-0,29%;0,03%
04/08/2023;0,02;0,68;1,02;0,00%;-0,45%;-0,50%
07/08/2023;-0,75;-0,91;0,26;0,00%;0,87%;-0,22%
08/08/2023;1,14;0,54;-0,32;0,00%;-0,44%;-0,22%
09/08/2023;0,26;1,08;-0,09;0,00%;-0,67%;0,17%
10/08/2023;-0,35;-0,16;0,31;0,00%;0,04%;0,61%
11/08/2023;-1,49;-0,18;0,59;0,00%;-0,06%;0,25%
14/08/2023;-0,2;-0,05;0,08;0,00%;0,55%;0,02%
15/08/2023;-0,49;0,04;0,77;0,00%;-1,17%;-0,12%
16/08/2023;0,77;-1,15;0,57;0,00%;-0,74%;0,02%
17/08/2023;-0,47;0,05;0,12;0,00%;-0,77%;-0,42%
18/08/2023;-0,78;-0,08;-0,04;0,00%;0,05%;-0,01%
21/08/2023;0,01;-0,32;-0,67;0,00%;0,65%;-0,59%
22/08/2023;-0,11;0,13;0,47;0,00%;-0,27%;-0,27%
23/08/2023;0,51;-0,65;-0,79;0,00%;1,11%;-0,15%
24/08/2023;-1,18;0,24;-1,04;0,00%;-1,40%;-0,12%
25/08/2023;-0,81;-0,41;-0,14;0,00%;0,70%;0,22%
28/08/2023;-0,87;-0,33;0,5;0,00%;0,63%;0,41%
29/08/2023;0,04;0,41;-0,22;0,00%;1,44%;-0,15%
30/08/2023;0,64;-0,69;-0,58;0,00%;0,41%;0,00%
31/08/2023;-0,32;0,23;-1,05;0,00%;-0,15%;-0,03%
01/09/2023;1,08;-0,1;-0,11;0,00%;0,19%;0,74%
05/09/2023;-1,43;-0,2;0,62;0,00%;-0,43%;-0,33%
06/09/2023;0,65;-0,07;-0,58;0,00%;-0,68%;0,05%
07/09/2023;0,63;-0,01;0,41;0,00%;-0,31%;0,15%
08/09/2023;1,5;0,01;-0,11;0,00%;0,15%;0,51%
11/09/2023;0,41;0,24;-0,45;0,00%;0,66%;0,65%
12/09/2023;-0,08;-0,21;0,21;0,00%;-0,55%;-0,08%
13/09/2023;0,26;0,66;0,59;0,00%;0,12%;-0,29%
14/09/2023;-0,54;-1,37;-0,85;0,00%;0,86%;0,19%
15/09/2023;-0,71;0;-0,18;0,00%;-1,56%;-0,11%
18/09/2023;-0,4;-0,63;0,03;0,00%;0,06%;0,08%
19/09/2023;0,12;-0,62;0,39;0,00%;-0,21%;0,44%
20/09/2023;0,66;-0,26;-0,53;0,00%;-0,92%;-0,19%
21/09/2023;-0,59;-0,25;1,02;0,00%;-1,67%;-0,44%
22/09/2023;0,03;-0,79;-0,22;0,00%;-0,23%;0,64%
25/09/2023;0,84;0,22;0,86;0,00%;0,42%;0,60%
26/09/2023;-1,21;0,15;0,25;0,00%;-1,48%;-0,19%
27/09/2023;-0,04;-0,81;-0,19;0,00%;0,04%;0,60%
28/09/2023;-0,27;-0,12;-0,01;0,00%;0,58%;0,44%
29/09/2023;-0,95;-0,1;0,27;0,00%;-0,24%;-0,52%
02/10/2023;-1,69;0,19;0,38;0,00%;-0,04%;0,69%
03/10/2023;-0,25;0,02;-0,5;0,00%;-1,35%;-0,11%
04/10/2023;0,39;-0,11;0,35;0,00%;0,73%;0,06%
05/10/2023;-1,46;0,39;-0,5;0,00%;-0,04%;-0,34%
06/10/2023;0,13;0,69;0,12;0,00%;1,18%;-0,28%
09/10/2023;0,65;0,16;0,03;0,00%;0,64%;0,10%
10/10/2023;-0,27;-0,03;0,3;0,00%;0,52%;-0,65%
11/10/2023;-0,14;-0,92;-1,05;0,00%;0,41%;0,79%
12/10/2023;-1,5;-0,33;-0,14;0,00%;-0,61%;-0,10%
13/10/2023;0,77;-0,28;-0,39;0,00%;-0,50%;0,14%
16/10/2023;-0,15;0,31;0,08;0,00%;1,05%;-0,11%
17/10/2023;1,21;-0,29;-0,55;0,00%;-0,01%;0,07%
18/10/2023;0,58;-0,32;0,26;0,00%;-1,34%;0,09%
19/10/2023;0,61;0,15;0,64;0,00%;-0,88%;0,01%
20/10/2023;0,32;-0,67;0,39;0,00%;-1,24%;0,29%
23/10/2023;-0,81;-1,47;0,12;0,00%;-0,17%;0,18%
24/10/2023;-0,59;-0,47;0,06;0,00%;0,75%;0,22%
25/10/2023;1,14;0,61;-0,09;0,00%;-1,45%;-0,34%
26/10/2023;0,09;0,88;0,7;0,00%;-1,21%;0,28%
27/10/2023;-1,47;-0,63;-0,17;0,00%;-0,45%;0,44%
30/10/2023;-0,92;-0,5;-0,22;0,00%;1,19%;-0,08%
31/10/2023;-1,32;0,06;-0,15;0,00%;0,63%;0,87%
01/11/2023;-0,23;-0,26;-0,78;0,00%;1,06%;0,09%
02/11/2023;0,71;0,25;-0,58;0,00%;1,90%;-0,57%
03/11/2023;-1,58;-0,3;0,84;0,00%;0,91%;-0,17%
06/11/2023;-1,15;0,85;1,66;0,00%;0,23%;0,72%
07/11/2023;-0,53;-0,35;-0,57;0,00%;0,28%;0,32%
08/11/2023;1,15;-0,39;0,28;0,00%;0,07%;0,09%
09/11/2023;0,63;0,05;-0,08;0,00%;-0,78%;-0,34%
10/11/2023;0,93;-0,63;-0,03;0,00%;1,55%;0,68%
13/11/2023;1,95;0,48;1,64;0,00%;-0,10%;0,37%
14/11/2023;1,1;1,61;0,59;0,00%;1,92%;-0,18%
15/11/2023;0,01;-1,06;-0,65;0,00%;0,21%;0,05%
16/11/2023;0,35;-0,02;-1,21;0,00%;0,12%;0,40%
17/11/2023;-0,04;-0,82;-0,44;0,00%;0,12%;0,77%
20/11/2023;-0,89;-1,08;0,49;0,00%;0,77%;-0,67%
21/11/2023;1,49;-0,57;-0,44;0,00%;-0,22%;0,06%
22/11/2023;-0,05;0,15;-0,27;0,00%;0,39%;0,19%
24/11/2023;2,18;2,99;1,18;0,00%;0,06%;0,02%
27/11/2023;0,18;-0,04;0,49;0,00%;-0,18%;-0,24%
28/11/2023;-0,11;-1,4;-0,31;0,00%;0,10%;0,65%
29/11/2023;0,25;0,99;0,62;0,00%;-0,07%;0,58%
30/11/2023;0,73;0;-0,28;0,00%;0,39%;0,46%
01/12/2023;-0,32;-0,79;-0,61;0,00%;0,59%;0,07%
04/12/2023;0,42;0,21;-0,05;0,00%;-0,53%;0,41%
05/12/2023;0,11;0,59;0,19;0,00%;-0,02%;-0,20%
06/12/2023;-0,23;-0,11;-0,08;0,00%;-0,40%;0,81%
07/12/2023;0,06;-0,29;0,05;0,00%;0,76%;0,56%
08/12/2023;0,02;0,44;0,69;0,00%;0,43%;-0,48%
11/12/2023;0,35;-0,45;0,02;0,00%;0,39%;0,17%
12/12/2023;0,82;2,05;1,06;0,00%;0,46%;0,15%
13/12/2023;-0,44;1,41;0,5;0,00%;1,37%;-0,77%
14/12/2023;-0,21;-0,83;-0,83;0,00%;0,32%;1,40%
15/12/2023;-0,39;0,3;0,31;0,00%;-0,57%;0,74%
18/12/2023;0,81;0,05;0,47;0,00%;0,56%;1,88%
19/12/2023;0,44;0,02;0,53;0,00%;0,61%;0,76%
20/12/2023;0,34;-0,39;-0,12;0,00%;-1,40%;0,25%
21/12/2023;0,34;-0,43;-0,88;0,00%;0,94%;0,28%
22/12/2023;1,55;1,72;1,35;0,00%;0,20%;0,49%
26/12/2023;0,51;1,12;2,05;0,00%;0,42%;0,51%
27/12/2023;-0,06;-0,4;-0,57;0,00%;0,18%;0,20%
28/12/2023;0,42;-0,38;-0,38;0,00%;0,04%;0,31%
