Date;Mkt-RF;SMB;HML;RF;rendimientos apple;% Fundflows
7/6/22;-0,71;-0,49;0,45;0,10%;1,74%;1,19%
8/6/22;-0,75;0,19;0,79;0,30%;-0,51%;1,24%
9/6/22;2,09;0,85;-2,07;0,30%;-3,66%;-0,17%
10/6/22;-1,63;0,84;0,53;0,30%;-3,94%;-0,73%
13/6/22;0,33;-0,01;0,65;0,30%;-3,90%;-1,22%
14/6/22;0,99;0,31;-0,14;0,30%;0,67%;-0,31%
15/6/22;-1,02;-0,09;-0,53;0,30%;1,99%;0,92%
16/6/22;-2,44;0,31;0,26;0,30%;-4,05%;1,37%
17/6/22;-3;0,11;0,62;0,30%;1,15%;0,66%
18/6/23;-3;0,11;0,62;0,30%;0%;0,00%
21/6/22;-4,13;-0,65;0,62;0,30%;0%;0,00%
22/6/22;-0,25;0,21;0,12;0,30%;-0,38%;0,28%
23/6/22;1,55;0,28;-1,65;0,30%;2,13%;-0,97%
24/6/22;-3,52;-1,17;0,03;0,30%;2,42%;0,16%
27/6/22;0,47;1,11;-2,63;0,30%;0,00%;-0,40%
28/6/22;0,47;1,11;-2,63;0,30%;-3,02%;0,42%
29/6/22;2,38;-0,76;0,24;0,30%;1,29%;0,03%
30/6/22;-0,18;0,19;-1,77;0,30%;-1,82%;0,22%
1/7/22;1,13;0,8;-3,85;0,30%;1,60%;-0,13%
5/7/22;3,11;-0,37;-0,04;0,30%;1,88%;-0,12%
6/7/22;-0,28;0,56;1,24;0,30%;0,96%;0,04%
7/7/22;-2,1;-0,35;2,36;0,30%;2,37%;-0,53%
8/7/22;-0,2;-0,45;-1,3;0,30%;0,47%;0,57%
11/7/22;-0,96;0,41;-0,15;0,30%;-1,49%;-0,31%
12/7/22;1,15;0,02;0,1;0,40%;0,68%;-0,24%
13/7/22;0,49;1,81;-3,34;0,40%;-0,25%;-0,13%
14/7/22;0,17;-0,74;-0,72;0,40%;2,03%;0,61%
15/7/22;1,77;1;-0,97;0,40%;1,14%;-0,28%
18/7/22;-0,07;0,11;-0,07;0,40%;-2,09%;0,06%
19/7/22;-1,39;-1,31;1,59;0,40%;2,64%;0,00%
20/7/22;-0,88;0,73;0,51;0,40%;1,34%;-0,12%
21/7/22;-0,39;0,45;-0,38;0,40%;1,50%;0,23%
22/7/22;-0,41;-0,26;-1;0,40%;-0,81%;0,07%
25/7/22;1,95;-0,06;0,46;0,40%;-0,74%;0,21%
26/7/22;-0,71;0,21;1,02;0,40%;-0,89%;0,26%
27/7/22;2,8;0,9;-0,56;0,40%;3,37%;0,41%
28/7/22;0,89;1,48;-1,32;0,40%;0,36%;0,15%
29/7/22;0,97;0,05;-1,6;0,40%;3,23%;-0,28%
1/8/22;-1,19;-1,09;1,38;0,40%;-0,62%;-0,36%
2/8/22;0,11;-0,31;1,68;0,40%;-0,93%;0,36%
3/8/22;-1,32;0,09;1,06;0,40%;3,75%;-0,36%
4/8/22;2,72;0,49;-1,26;0,40%;-0,19%;-0,26%
5/8/22;1,19;0,07;-0,87;0,40%;-0,28%;0,23%
8/8/22;1,44;-0,95;0,45;0,40%;-0,29%;0,26%
9/8/22;-0,19;0,33;-0,26;0,80%;0,03%;0,39%
10/8/22;-0,49;0,93;-1,4;0,80%;2,59%;0,30%
11/8/22;1,67;0,77;-1,92;0,80%;-0,44%;0,02%
12/8/22;-0,06;0,81;-1,64;0,80%;2,12%;0,62%
15/8/22;-0,05;0,89;-0,06;0,80%;0,63%;0,36%
16/8/22;0;0,94;-0,08;0,80%;-0,09%;0,12%
17/8/22;-0,68;-1,82;2,11;0,80%;0,87%;-0,18%
18/8/22;2,36;1,14;-1,6;0,80%;-0,23%;-0,16%
19/8/22;-0,07;-0,24;1,64;0,80%;-1,52%;0,03%
22/8/22;1,76;0,62;-0,74;0,80%;-2,33%;0,44%
23/8/22;0,38;0,14;-0,63;0,80%;-0,20%;0,01%
24/8/22;0,19;-0,35;0,7;0,80%;0,18%;0,08%
25/8/22;-0,93;-1,17;1,04;0,80%;1,48%;-0,02%
26/8/22;0,27;0,19;0,46;0,80%;-3,84%;-0,31%
29/8/22;-1,5;-1,16;0,97;0,80%;-1,38%;0,08%
30/8/22;-2,14;-0,17;0,38;0,80%;-1,54%;-0,06%
31/8/22;-0,11;0,03;0,32;0,80%;-1,07%;-0,63%
1/9/22;0,4;0,65;-0,62;0,80%;0,47%;-0,01%
2/9/22;1,45;0,17;-0,01;0,80%;-1,37%;0,09%
6/9/22;-3,38;-0,55;1,68;0,80%;-0,82%;-0,01%
7/9/22;-0,72;-0,57;0,43;0,80%;0,92%;-0,34%
8/9/22;-1,11;-0,24;-0,24;0,80%;-0,97%;0,05%
9/9/22;-0,74;0,28;-0,44;0,80%;1,87%;0,47%
12/9/22;-0,01;-1,11;-0,29;0,90%;3,78%;0,12%
13/9/22;-0,99;-0,07;1,06;0,90%;-6,05%;0,31%
14/9/22;-0,51;-0,44;-0,51;0,90%;0,95%;-0,13%
15/9/22;1,92;0,69;-1,53;0,90%;-1,91%;-1,20%
16/9/22;0,78;-0,08;-0,2;0,90%;-1,10%;0,04%
19/9/22;1,67;0,52;-0,52;0,90%;2,48%;0,94%
20/9/22;1,07;0,27;-0,17;0,90%;1,55%;-0,30%
21/9/22;-4,29;-0,19;1,44;0,90%;-2,05%;0,68%
22/9/22;0,44;-0,04;-0,28;0,90%;-0,64%;-0,07%
23/9/22;-1,03;0,34;0,54;0,90%;-1,52%;-0,48%
26/9/22;-0,98;-0,84;0,85;0,90%;0,23%;0,11%
27/9/22;0,72;-0,16;0,67;0,90%;0,65%;0,10%
28/9/22;-1,16;-0,2;0,06;0,90%;-1,27%;0,95%
29/9/22;-1,68;0,36;0,08;0,90%;-5,04%;-0,05%
30/9/22;-1,14;-1,35;0,42;0,90%;-3,05%;0,49%
3/10/22;-1,85;-0,25;-0,8;0,90%;3,03%;-0,29%
4/10/22;-1,02;0,17;-0,75;0,90%;2,53%;0,77%
5/10/22;-0,05;0,64;-0,93;0,90%;0,21%;-0,24%
6/10/22;2,15;0,91;-0,33;0,90%;-0,66%;-0,12%
7/10/22;-2,17;-0,46;0,87;0,90%;-3,74%;-0,14%
10/10/22;-1,42;0,51;0,27;0,90%;0,24%;-0,03%
11/10/22;2,55;-0,27;0,68;1,10%;-1,03%;-0,35%
12/10/22;3,3;0,76;-0,07;1,10%;-0,46%;0,81%
13/10/22;-0,22;-0,35;0,06;1,10%;3,31%;0,16%
14/10/22;-0,86;0,53;0,12;1,10%;-3,28%;-0,05%
17/10/22;-2,91;-0,63;1,68;1,10%;2,87%;0,54%
18/10/22;-0,81;0,04;0,76;1,10%;0,94%;0,22%
19/10/22;-0,7;0,55;0,32;1,10%;0,08%;0,52%
20/10/22;-0,27;0,08;0,02;1,10%;-0,33%;0,02%
21/10/22;2,4;-0,63;1,57;1,10%;2,67%;0,16%
24/10/22;-2,46;-0,47;1,2;1,10%;1,47%;-0,04%
25/10/22;2,74;0,68;-1,43;1,10%;1,92%;0,37%
26/10/22;1,19;-0,11;0,01;1,10%;-1,98%;1,03%
27/10/22;-0,87;-1,34;1,21;1,10%;-3,09%;-0,29%
28/10/22;-0,8;-0,26;-0,43;1,10%;7,28%;1,19%
31/10/22;2,3;-0,17;0,1;1,10%;-1,55%;-0,28%
1/11/22;1,03;-0,74;0,44;1,10%;-1,77%;0,08%
2/11/22;1,78;1,36;-1,52;1,10%;-3,80%;1,03%
3/11/22;-0,66;0,43;0,89;1,10%;-4,33%;0,05%
4/11/22;-0,54;0,32;1,06;1,10%;-0,36%;-0,72%
7/11/22;2,33;-0,04;-0,33;1,10%;0,39%;-0,71%
8/11/22;-0,67;0,38;0,75;1,10%;0,42%;-0,30%
9/11/22;-0,35;0,16;0,78;1,40%;-3,38%;-0,05%
10/11/22;-2,67;-1,21;1,61;1,40%;8,52%;-0,13%
11/11/22;-1,03;0,3;0,31;1,40%;1,91%;-0,45%
14/11/22;1,16;-0,61;1,27;1,40%;-0,95%;0,86%
15/11/22;0,87;-0,49;0,61;1,40%;1,18%;0,42%
16/11/22;0,5;-0,48;-0,36;1,40%;-0,84%;0,83%
17/11/22;-2,25;-0,64;0,55;1,40%;1,29%;-0,20%
18/11/22;5,68;1,63;-3,11;1,40%;0,38%;-0,41%
21/11/22;1,07;0,28;-1,08;1,40%;-2,19%;0,18%
22/11/22;-0,95;-0,39;0,26;1,40%;1,46%;0,32%
23/11/22;1,03;0,72;-0,7;1,40%;0,59%;0,27%
25/11/22;-1,03;-1,22;0,57;1,40%;-1,98%;-1,39%
28/11/22;-0,42;-0,52;0,58;1,40%;-2,66%;0,17%
29/11/22;0,4;-0,18;0,08;1,40%;-2,14%;0,22%
30/11/22;-0,53;-0,35;0,99;1,40%;4,75%;-0,21%
1/12/22;1,35;-0,53;0,43;1,40%;0,19%;-0,04%
2/12/22;0,63;0,02;-0,94;1,40%;-0,34%;-1,11%
5/12/22;-0,02;0,22;0,43;1,40%;-0,80%;0,49%
6/12/22;-1,55;-0,4;-0,2;1,40%;-2,57%;-0,28%
7/12/22;-0,18;0,1;1,03;1,40%;-1,39%;-0,07%
8/12/22;3,12;0,35;-2,07;1,40%;1,21%;-0,01%
9/12/22;-0,02;0,26;-0,69;1,60%;-0,34%;0,29%
12/12/22;-0,08;0,92;-0,55;1,60%;1,63%;0,40%
13/12/22;-2,02;-0,59;-0,51;1,60%;0,68%;0,50%
14/12/22;-1,51;-0,24;1,16;1,60%;-1,57%;0,58%
15/12/22;-0,24;-0,13;-0,34;1,60%;-4,80%;0,84%
16/12/22;0,77;0,2;-1,22;1,60%;-1,47%;-0,98%
19/12/22;-0,8;-0,55;0,36;1,60%;-1,60%;-0,85%
20/12/22;1,41;-0,32;-0,16;1,60%;-0,05%;-0,33%
21/12/22;0,66;0,19;-0,74;1,60%;2,35%;-0,07%
22/12/22;-0,56;0,03;-0,43;1,60%;-2,41%;0,27%
23/12/22;-2,57;-0,39;1,37;1,60%;-0,28%;-0,15%
27/12/22;-1,02;0,53;0,19;1,60%;-1,40%;0,04%
28/12/22;-1,01;-0,79;1,24;1,60%;-3,12%;0,12%
29/12/22;0,13;0,21;0,25;1,60%;2,79%;-0,19%
30/12/22;1,52;0,12;-0,13;1,60%;0,25%;-0,57%
3/1/23;-1,52;0,09;0,37;1,60%;-3,81%;-0,42%
4/1/23;0,51;-0,61;1,16;1,60%;1,03%;0,32%
5/1/23;-0,51;-0,74;1,42;1,60%;-1,07%;-0,17%
6/1/23;-1,23;-0,24;-0,29;1,60%;3,61%;0,00%
9/1/23;1,87;1,27;-1,07;1,60%;0,41%;0,24%
10/1/23;-0,22;0,12;-0,03;1,60%;0,44%;0,14%
11/1/23;-0,47;0,07;-0,12;1,70%;2,09%;-0,12%
12/1/23;0,81;0,54;0,04;1,70%;-0,06%;0,06%
13/1/23;-1,14;-0,18;1,21;1,70%;1,01%;-0,07%
17/1/23;2,21;-0,06;0,04;1,70%;0,87%;0,18%
18/1/23;0,04;0,55;-1,24;1,70%;-0,54%;-0,09%
19/1/23;0,8;0,91;-0,57;1,70%;0,04%;-0,13%
20/1/23;1,26;0,17;-0,82;1,70%;1,90%;0,13%
23/1/23;0,46;1,45;-0,3;1,70%;2,32%;0,25%
24/1/23;0,46;0,28;-0,29;1,70%;1,00%;-0,11%
25/1/23;-0,18;0,18;-0,52;1,70%;-0,47%;0,15%
26/1/23;-1,54;0,05;-0,7;1,70%;1,47%;0,04%
27/1/23;-0,86;-0,26;0,84;1,70%;1,36%;-0,02%
30/1/23;1,95;0,13;-0,71;1,70%;-2,03%;-0,10%
31/1/23;1,29;0,18;-1,01;1,70%;0,90%;-0,06%
1/2/23;-0,16;-0,23;0,21;1,70%;0,79%;-0,04%
2/2/23;0;-0,04;0,65;1,70%;3,64%;0,46%
3/2/23;1,08;-0,58;0,02;1,70%;2,41%;-0,43%
6/2/23;0,36;0,63;-1,15;1,70%;-1,81%;-0,33%
7/2/23;-1,38;-0,11;0,72;1,70%;1,91%;-0,22%
8/2/23;1,58;0,98;-0,08;1,70%;-1,78%;-0,23%
9/2/23;1,19;1,01;-1,67;1,80%;-0,69%;-0,23%
10/2/23;1,54;1,63;-2,07;1,80%;0,09%;0,17%
13/2/23;-1,08;0,08;0,95;1,80%;1,86%;-0,34%
14/2/23;-0,73;-0,81;0,41;1,80%;-0,42%;0,55%
15/2/23;1,24;-0,53;-0,05;1,80%;1,38%;-0,48%
16/2/23;-1,18;-0,67;0,72;1,80%;-1,05%;-0,14%
17/2/23;-0,95;-0,64;0,2;1,80%;-0,76%;0,06%
21/2/23;0,11;-0,7;1,55;1,80%;-2,70%;-0,13%
22/2/23;1,14;0,2;-0,73;1,80%;0,29%;-0,48%
23/2/23;0,12;0,15;-0,68;1,80%;0,33%;-0,24%
24/2/23;0,51;1,03;-0,9;1,80%;-1,82%;0,09%
27/2/23;-1,37;-0,03;0,97;1,80%;0,82%;-0,39%
28/2/23;-0,28;0,68;-0,15;1,80%;-0,35%;-0,07%
1/3/23;-2,16;-1,25;0,91;1,80%;-1,43%;0,10%
2/3/23;-0,04;0,55;-0,43;1,80%;0,41%;-0,84%
3/3/23;0,46;0,22;-0,24;1,80%;3,45%;-0,67%
6/3/23;-1,09;-0,52;1,25;1,80%;1,84%;0,91%
7/3/23;0,31;0,16;-0,29;1,80%;-1,46%;0,57%
8/3/23;-0,26;0,62;-0,71;1,80%;0,83%;0,08%
9/3/23;-0,42;0,21;0,62;1,60%;-1,50%;-0,33%
10/3/23;0,67;-0,34;-0,41;1,60%;-1,40%;0,08%
13/3/23;1,61;0;-0,52;1,60%;1,32%;-1,06%
14/3/23;-0,13;-1,65;-0,09;1,60%;1,40%;0,25%
15/3/23;-1,45;0,74;-0,66;1,60%;0,26%;-0,46%
16/3/23;0,08;0,19;-0,39;1,60%;1,85%;0,31%
17/3/23;-2,02;-0,63;-0,66;1,60%;-0,55%;1,50%
20/3/23;-1,68;-1,47;0,8;1,60%;1,54%;1,20%
21/3/23;-0,34;-0,62;-3,52;1,60%;1,19%;0,13%
22/3/23;1,71;0,12;-0,4;1,60%;-0,91%;-0,16%
23/3/23;-0,79;-0,08;-1,81;1,60%;0,69%;-0,20%
24/3/23;1,76;0,18;-0,19;1,60%;0,83%;-0,76%
27/3/23;-1,21;-0,81;-1,55;1,60%;-1,24%;-0,18%
28/3/23;0,84;-0,62;0,75;1,60%;-0,40%;0,93%
29/3/23;1,49;0,45;0,67;1,60%;1,96%;-0,19%
30/3/23;-1,74;-0,8;-0,47;1,60%;0,98%;-0,29%
31/3/23;0,21;-0,17;-1,55;1,60%;1,55%;-0,06%
3/4/23;0,46;0,11;0,72;1,60%;0,77%;-0,44%
4/4/23;0,27;0,22;1,01;1,60%;-0,33%;0,22%
5/4/23;-0,17;-0,17;0,75;1,60%;-1,14%;-0,37%
6/4/23;1,39;-0,3;-0,54;1,60%;0,55%;0,05%
10/4/23;0,5;-0,54;-0,58;1,60%;-1,61%;-0,16%
11/4/23;1,53;0,69;-0,77;1,60%;-0,76%;0,12%
12/4/23;0,28;-0,47;0,78;1,80%;-0,44%;0,45%
13/4/23;-0,72;-0,97;-0,72;1,80%;3,35%;0,58%
14/4/23;-0,4;-1,4;1,4;1,80%;-0,21%;0,36%
17/4/23;0,34;0,06;-0,53;1,80%;0,01%;0,06%
18/4/23;0,2;0,79;0,27;1,80%;0,75%;-0,16%
19/4/23;0,06;0,47;0,58;1,80%;0,69%;-0,12%
20/4/23;-0,51;-0,54;0,37;1,80%;-0,59%;-0,11%
21/4/23;1,39;0,36;-1,17;1,80%;-0,98%;0,24%
24/4/23;-0,23;-0,95;0,2;1,80%;0,19%;0,19%
25/4/23;0,33;0,79;-0,2;1,80%;-0,95%;0,56%
26/4/23;0,04;-0,43;-0,3;1,80%;-0,01%;0,17%
27/4/23;-0,04;0,28;0,4;1,80%;2,80%;-0,11%
28/4/23;-0,61;0,09;-0,26;1,80%;0,75%;-0,73%
1/5/23;0,08;0,26;-0,91;1,80%;-0,05%;-0,45%
2/5/23;0;-0,4;0,47;1,80%;-0,62%;0,46%
3/5/23;-1,76;-0,99;0,11;1,80%;-0,65%;-0,41%
4/5/23;-0,41;0,14;-0,75;1,80%;-1,00%;0,09%
5/5/23;1,85;-0,56;0,01;1,80%;4,59%;0,31%
8/5/23;0,77;0,15;0,17;1,80%;-0,04%;0,61%
9/5/23;-0,02;0,3;-0,78;1,60%;-1,00%;0,16%
10/5/23;-1,28;-0,53;-1,39;1,60%;1,03%;-0,32%
11/5/23;-0,56;1,06;-1,02;1,60%;0,12%;0,51%
12/5/23;-0,78;-0,29;-0,99;1,60%;-0,68%;-0,25%
15/5/23;1,9;0,4;0,6;1,60%;-0,29%;-0,05%
16/5/23;0,08;-0,31;-0,27;1,60%;0,00%;0,16%
17/5/23;-0,43;0,11;-0,05;1,60%;0,36%;-0,10%
18/5/23;0,43;0,45;-1,31;1,60%;1,36%;-0,37%
19/5/23;-0,21;-0,48;-0,08;1,60%;0,06%;0,77%
22/5/23;-0,22;-0,19;0,35;1,60%;-0,55%;0,60%
23/5/23;0,47;0,84;0,01;1,60%;-1,53%;-0,27%
24/5/23;-0,72;-0,33;-0,46;1,60%;0,16%;-0,29%
25/5/23;1,32;0,87;1,18;1,60%;0,67%;0,04%
26/5/23;0,99;-0,08;-0,38;1,60%;1,40%;0,83%
30/5/23;-0,26;-0,45;-0,3;1,60%;1,06%;0,06%
31/5/23;0,17;1,26;-0,22;1,60%;-0,03%;0,01%
1/6/23;-1,09;0,39;1,05;1,60%;1,59%;0,81%
2/6/23;-0,72;-0,32;-0,19;1,60%;0,48%;-0,01%
5/6/23;0,64;-0,71;-1,08;1,60%;-0,76%;-0,28%
6/6/23;1,32;0,04;-0,87;1,60%;-0,21%;-0,40%
7/6/23;-0,01;-0,15;-0,41;1,60%;-0,78%;-0,04%
8/6/23;-0,6;-0,1;-1,12;1,60%;1,53%;0,95%
9/6/23;1,01;0,14;-0,07;1,90%;0,22%;-0,15%
12/6/23;1,62;1,55;1,63;1,90%;1,55%;0,29%
13/6/23;-0,26;-1;-0,73;1,90%;-0,26%;-0,19%
14/6/23;0,47;2,12;1,32;1,90%;0,35%;0,10%
15/6/23;-0,36;1,34;2,24;1,90%;1,11%;-0,70%
16/6/23;0,59;-0,49;-1,15;1,90%;-0,59%;0,02%
17/6/24;0,59;-0,49;-1,15;1,90%;0,00%;0,00%
20/6/23;0,03;-0,71;-0,4;1,90%;0,00%;0,00%
21/6/23;0,94;0,04;-1,4;1,90%;-0,57%;-0,20%
22/6/23;0,74;0,57;0,07;1,90%;1,64%;0,75%
23/6/23;-0,04;-0,89;-0,92;1,90%;-0,17%;0,61%
26/6/23;1,22;-0,35;0,06;1,90%;-0,76%;-0,98%
27/6/23;-0,45;-0,55;0,21;1,90%;1,49%;0,87%
28/6/23;-0,45;-0,55;0,21;1,90%;0,63%;0,29%
29/6/23;-0,48;0,43;-0,66;1,90%;0,18%;0,58%
30/6/23;-0,56;0,03;0,54;1,90%;2,28%;0,43%
3/7/23;0,32;-0,67;-1,23;1,90%;-0,78%;1,06%
5/7/23;-0,84;-0,63;0,07;1,90%;-0,59%;0,42%
6/7/23;-0,48;-0,32;1,3;1,90%;0,25%;0,15%
7/7/23;1,21;0,47;-0,52;1,90%;-0,59%;-0,69%
10/7/23;0,04;0,54;-0,42;1,90%;-1,09%;0,39%
11/7/23;0,44;0,52;0,76;1,90%;-0,28%;0,33%
12/7/23;1,14;-0,63;-0,77;1,90%;0,89%;0,32%
13/7/23;0,15;0;1,08;2,20%;0,40%;-0,31%
14/7/23;-0,29;-0,95;-0,26;2,20%;0,08%;0,71%
17/7/23;-0,95;-0,51;-0,68;2,20%;1,72%;-0,21%
18/7/23;-0,12;1,06;1,25;2,20%;-0,13%;-0,82%
19/7/23;0,37;1,29;-0,01;2,20%;0,70%;0,02%
20/7/23;0,75;0,04;0,49;2,20%;-1,01%;-0,11%
21/7/23;0,74;0,3;0,43;2,20%;-0,62%;-0,04%
24/7/23;0,9;0,05;-0,1;2,20%;0,42%;1,21%
25/7/23;-0,25;-0,3;-1,51;2,20%;0,45%;0,09%
26/7/23;0,49;0,76;-0,27;2,20%;0,45%;-0,58%
27/7/23;0,78;0,22;1,09;2,20%;-0,66%;0,37%
28/7/23;0,25;-0,07;1,32;2,20%;1,34%;0,52%
31/7/23;-0,81;-0,58;0,65;2,20%;0,32%;0,38%
1/8/23;-0,05;-0,33;-0,37;2,20%;-0,43%;-0,11%
2/8/23;0,31;-0,27;0,78;2,20%;-1,56%;0,46%
3/8/23;0,25;-0,04;-0,79;2,20%;-0,73%;-0,52%
4/8/23;0,02;0,68;1,02;2,20%;-4,92%;0,03%
7/8/23;-0,75;-0,91;0,26;2,20%;-1,74%;-0,50%
8/8/23;1,14;0,54;-0,32;2,20%;0,53%;-0,22%
9/8/23;0,26;1,08;-0,09;2,20%;-0,90%;-0,22%
10/8/23;-0,35;-0,16;0,31;2,00%;-0,12%;0,17%
11/8/23;-1,49;-0,18;0,59;2,00%;-0,10%;0,61%
14/8/23;-0,2;-0,05;0,08;2,00%;0,93%;0,25%
15/8/23;-0,49;0,04;0,77;2,00%;-1,13%;0,02%
16/8/23;0,77;-1,15;0,57;2,00%;-0,50%;-0,12%
17/8/23;-0,47;0,05;0,12;2,00%;-1,47%;0,02%
18/8/23;-0,78;-0,08;-0,04;2,00%;0,28%;-0,42%
21/8/23;0,01;-0,32;-0,67;2,00%;0,77%;-0,01%
22/8/23;-0,11;0,13;0,47;2,00%;0,79%;-0,59%
23/8/23;0,51;-0,65;-0,79;2,00%;2,17%;-0,27%
24/8/23;-1,18;0,24;-1,04;2,00%;-2,65%;-0,15%
25/8/23;-0,81;-0,41;-0,14;2,00%;1,26%;-0,12%
28/8/23;-0,87;-0,33;0,5;2,00%;0,88%;0,22%
29/8/23;0,04;0,41;-0,22;2,00%;2,16%;0,41%
30/8/23;0,64;-0,69;-0,58;2,00%;1,90%;-0,15%
31/8/23;-0,32;0,23;-1,05;2,00%;0,12%;0,00%
1/9/23;1,08;-0,1;-0,11;2,00%;0,84%;-0,03%
5/9/23;-1,43;-0,2;0,62;2,00%;0,13%;0,74%
6/9/23;0,65;-0,07;-0,58;2,00%;-3,64%;-0,33%
7/9/23;0,63;-0,01;0,41;2,00%;-2,97%;0,05%
8/9/23;1,5;0,01;-0,11;2,00%;0,35%;0,15%
11/9/23;0,41;0,24;-0,45;2,00%;0,66%;0,51%
12/9/23;-0,08;-0,21;0,21;2,00%;-1,72%;0,65%
13/9/23;0,26;0,66;0,59;2,10%;-1,19%;-0,08%
14/9/23;-0,54;-1,37;-0,85;2,10%;0,87%;-0,29%
15/9/23;-0,71;0;-0,18;2,10%;-0,42%;0,19%
18/9/23;-0,4;-0,63;0,03;2,10%;1,68%;-0,11%
19/9/23;0,12;-0,62;0,39;2,10%;0,62%;0,08%
20/9/23;0,66;-0,26;-0,53;2,10%;-2,02%;0,44%
21/9/23;-0,59;-0,25;1,02;2,10%;-0,89%;-0,19%
22/9/23;0,03;-0,79;-0,22;2,10%;0,49%;-0,44%
25/9/23;0,84;0,22;0,86;2,10%;0,74%;0,64%
26/9/23;-1,21;0,15;0,25;2,10%;-2,37%;0,60%
27/9/23;-0,04;-0,81;-0,19;2,10%;-0,89%;-0,19%
28/9/23;-0,27;-0,12;-0,01;2,10%;0,15%;0,60%
29/9/23;-0,95;-0,1;0,27;2,10%;0,30%;0,44%
2/10/23;-1,69;0,19;0,38;2,10%;1,47%;-0,52%
3/10/23;-0,25;0,02;-0,5;2,10%;-0,78%;0,69%
4/10/23;0,39;-0,11;0,35;2,10%;0,73%;-0,11%
5/10/23;-1,46;0,39;-0,5;2,10%;0,72%;0,06%
6/10/23;0,13;0,69;0,12;2,10%;1,46%;-0,34%
9/10/23;0,65;0,16;0,03;2,10%;0,84%;-0,28%
10/10/23;-0,27;-0,03;0,3;2,10%;-0,34%;0,10%
11/10/23;-0,14;-0,92;-1,05;2,10%;0,79%;-0,65%
12/10/23;-1,5;-0,33;-0,14;2,10%;0,50%;0,79%
13/10/23;0,77;-0,28;-0,39;2,10%;-1,03%;-0,10%
16/10/23;-0,15;0,31;0,08;2,10%;-0,07%;0,14%
17/10/23;1,21;-0,29;-0,55;2,10%;-0,88%;-0,11%
18/10/23;0,58;-0,32;0,26;2,10%;-0,74%;0,07%
19/10/23;0,61;0,15;0,64;2,10%;-0,22%;0,09%
20/10/23;0,32;-0,67;0,39;2,10%;-1,48%;0,01%
23/10/23;-0,81;-1,47;0,12;2,10%;0,07%;0,29%
24/10/23;-0,59;-0,47;0,06;2,10%;0,25%;0,18%
25/10/23;1,14;0,61;-0,09;2,10%;-1,36%;0,22%
26/10/23;0,09;0,88;0,7;2,10%;-2,49%;-0,34%
27/10/23;-1,47;-0,63;-0,17;2,10%;0,79%;0,28%
30/10/23;-0,92;-0,5;-0,22;2,10%;1,22%;0,44%
31/10/23;-1,32;0,06;-0,15;2,10%;0,28%;-0,08%
1/11/23;-0,23;-0,26;-0,78;2,10%;1,86%;0,87%
2/11/23;0,71;0,25;-0,58;2,10%;2,05%;0,09%
3/11/23;-1,58;-0,3;0,84;2,10%;-0,52%;-0,57%
6/11/23;-1,15;0,85;1,66;2,10%;1,45%;-0,17%
7/11/23;-0,53;-0,35;-0,57;2,10%;1,43%;0,72%
8/11/23;1,15;-0,39;0,28;2,10%;0,59%;0,32%
9/11/23;0,63;0,05;-0,08;2,10%;-0,26%;0,09%
10/11/23;0,93;-0,63;-0,03;2,10%;2,16%;-0,34%
13/11/23;1,95;0,48;1,64;2,10%;-0,86%;0,68%
14/11/23;1,1;1,61;0,59;2,10%;1,42%;0,37%
15/11/23;0,01;-1,06;-0,65;2,10%;0,30%;-0,18%
16/11/23;0,35;-0,02;-1,21;2,10%;0,90%;0,05%
17/11/23;-0,04;-0,82;-0,44;2,10%;-0,01%;0,40%
20/11/23;-0,89;-1,08;0,49;2,10%;0,92%;0,77%
21/11/23;1,49;-0,57;-0,44;2,10%;-0,42%;-0,67%
22/11/23;-0,05;0,15;-0,27;2,10%;0,35%;0,06%
24/11/23;2,18;2,99;1,18;2,10%;-0,70%;0,19%
27/11/23;0,18;-0,04;0,49;2,10%;-0,09%;0,02%
28/11/23;-0,11;-1,4;-0,31;2,10%;0,32%;-0,24%
29/11/23;0,25;0,99;0,62;2,10%;-0,54%;0,65%
30/11/23;0,73;0;-0,28;2,10%;0,31%;0,58%
1/12/23;-0,32;-0,79;-0,61;2,10%;0,68%;0,46%
4/12/23;0,42;0,21;-0,05;2,10%;-0,95%;0,07%
5/12/23;0,11;0,59;0,19;2,10%;2,08%;0,41%
6/12/23;-0,23;-0,11;-0,08;2,10%;-0,57%;-0,20%
7/12/23;0,06;-0,29;0,05;2,10%;1,01%;0,81%
8/12/23;0,02;0,44;0,69;2,10%;0,74%;0,56%
11/12/23;0,35;-0,45;0,02;2,10%;-1,30%;-0,48%
12/12/23;0,82;2,05;1,06;2,10%;0,79%;0,17%
13/12/23;-0,44;1,41;0,5;2,10%;1,66%;0,15%
14/12/23;-0,21;-0,83;-0,83;2,10%;0,08%;-0,77%
15/12/23;-0,39;0,3;0,31;2,10%;-0,27%;1,40%
18/12/23;0,81;0,05;0,47;2,10%;-0,85%;0,74%
19/12/23;0,44;0,02;0,53;2,10%;0,53%;1,88%
20/12/23;0,34;-0,39;-0,12;2,10%;-1,08%;0,76%
21/12/23;0,34;-0,43;-0,88;2,10%;-0,08%;0,25%
22/12/23;1,55;1,72;1,35;2,10%;-0,56%;0,28%
26/12/23;0,51;1,12;2,05;2,10%;-0,28%;0,49%
27/12/23;-0,06;-0,4;-0,57;2,10%;0,05%;0,51%
28/12/23;0,42;-0,38;-0,38;2,10%;0,22%;0,20%
